timestamp,x_gt,y_gt,car_id,sensor_id
265.05,person44,267.24,153.44
265.1,person44,267.24,153.508
265.15,person44,267.24,153.575
265.2,person44,267.24,153.652
265.25,person44,267.24,153.724
265.3,person44,267.24,153.795
265.35,person44,267.24,153.874
265.4,person44,267.24,153.946
265.45,person44,267.24,154.017
265.5,person44,267.24,154.083
265.55,person44,267.24,154.153
265.6,person44,267.24,154.218
265.65,person44,267.24,154.285
265.7,person44,267.24,154.352
265.75,person44,267.24,154.419
265.8,person44,267.24,154.491
265.85,person44,267.24,154.563
265.9,person44,267.24,154.638
265.95,person44,267.24,154.712
266,person44,267.24,154.792
266.05,person44,267.24,154.873
266.1,person44,267.24,154.946
266.15,person44,267.24,155.022
266.2,person44,267.24,155.098
266.25,person44,267.24,155.177
266.3,person44,267.24,155.248
266.35,person44,267.24,155.325
266.4,person44,267.24,155.399
266.45,person44,267.24,155.476
266.5,person44,267.24,155.55
266.55,person44,267.24,155.621
266.6,person44,267.24,155.699
266.65,person44,267.24,155.771
266.7,person44,267.24,155.851
266.75,person44,267.24,155.922
266.8,person44,267.24,155.999
266.85,person44,267.24,156.074
266.9,person44,267.24,156.152
266.95,person44,267.24,156.231
267,person44,267.24,156.306
267.05,person44,267.24,156.375
267.1,person44,267.24,156.453
267.15,person44,267.24,156.521
267.2,person44,267.24,156.596
267.25,person44,267.24,156.668
267.3,person44,267.24,156.747
267.35,person44,267.24,156.817
267.4,person44,267.24,156.891
267.45,person44,267.24,156.964
267.5,person44,267.24,157.037
267.55,person44,267.24,157.11
267.6,person44,267.24,157.177
267.65,person44,267.24,157.257
267.7,person44,267.24,157.336
267.75,person44,267.24,157.405
267.8,person44,267.24,157.47
267.85,person44,267.24,157.55
267.9,person44,267.24,157.63
267.95,person44,267.24,157.705
268,person44,267.24,157.772
268.05,person44,267.24,157.849
268.1,person44,267.24,157.927
268.15,person44,267.24,158.003
268.2,person44,267.24,158.077
268.25,person44,267.24,158.149
268.3,person44,267.24,158.223
268.35,person44,267.24,158.3
268.4,person44,267.24,158.38
268.45,person44,267.24,158.446
268.5,person44,267.24,158.519
268.55,person44,267.24,158.592
268.6,person44,267.24,158.669
268.65,person44,267.24,158.735
268.7,person44,267.24,158.816
268.75,person44,267.24,158.89
268.8,person44,267.24,158.965
268.85,person44,267.24,159.036
268.9,person44,267.24,159.116
268.95,person44,267.24,159.192
269,person44,267.24,159.266
269.05,person44,267.24,159.342
269.1,person44,267.24,159.409
269.15,person44,267.24,159.474
269.2,person44,267.24,159.549
269.25,person44,267.24,159.617
269.3,person44,267.24,159.689
269.35,person44,267.24,159.769
269.4,person44,267.24,159.839
269.45,person44,267.24,159.913
269.5,person44,267.24,159.979
269.55,person44,267.24,160.048
269.6,person44,267.24,160.115
269.65,person44,267.24,160.182
269.7,person44,267.24,160.263
269.75,person44,267.24,160.339
269.8,person44,267.24,160.411
269.85,person44,267.24,160.484
269.9,person44,267.24,160.56
269.95,person44,267.24,160.625
270,person44,267.24,160.697
270.05,person44,267.24,160.773
270.1,person44,267.24,160.848
270.15,person44,267.24,160.921
270.2,person44,267.24,160.987
270.25,person44,267.24,161.061
270.3,person44,267.24,161.13
270.35,person44,267.24,161.202
270.4,person44,267.24,161.268
270.45,person44,267.24,161.335
270.5,person44,267.24,161.41
270.55,person44,267.24,161.482
270.6,person44,267.24,161.547
270.65,person44,267.24,161.613
270.7,person44,267.24,161.685
270.75,person44,267.24,161.756
270.8,person44,267.24,161.821
270.85,person44,267.24,161.894
270.9,person44,267.24,161.975
270.95,person44,267.24,162.044
271,person44,267.24,162.124
271.05,person44,267.24,162.204
271.1,person44,267.24,162.28
271.15,person44,267.24,162.354
271.2,person44,267.24,162.42
271.25,person44,267.24,162.488
271.3,person44,267.24,162.567
271.35,person44,267.24,162.645
271.4,person44,267.24,162.719
271.45,person44,267.24,162.793
271.5,person44,267.24,162.861
271.55,person44,267.24,162.93
271.6,person44,267.24,163.002
271.65,person44,267.24,163.08
271.7,person44,267.24,163.146
271.75,person44,267.24,163.213
271.8,person44,267.24,163.28
271.85,person44,267.24,163.348
271.9,person44,267.24,163.416
