59.7566,34,5,237.521,154.67,237.564,154.698
59.8066,34,5,237.612,154.783,237.578,154.765
59.8566,34,5,237.617,154.837,237.59,154.82
59.9066,34,5,237.622,154.885,237.6,154.869
59.9566,34,5,237.626,154.922,237.606,154.899
60.0066,34,5,237.629,154.946,237.61,154.915
60.0566,34,5,237.632,154.969,237.615,154.938
60.1066,34,5,237.638,155.003,237.626,154.99
60.1566,34,5,237.646,155.045,237.638,155.047
60.2066,34,5,237.655,155.095,237.651,155.109
60.2566,34,5,237.667,155.151,237.666,155.182
60.3066,34,5,237.678,155.207,237.677,155.232
60.3566,34,5,237.688,155.258,237.685,155.271
60.4066,34,5,237.697,155.302,237.691,155.295
60.4566,34,5,237.704,155.336,237.691,155.297
60.5066,34,5,237.712,155.373,237.701,155.346
60.6066,34,5,237.724,155.433,237.732,155.491
60.6566,34,5,237.737,155.493,237.743,155.544
60.6566,34,5,237.745,155.53,237.737,155.493
60.7066,34,5,237.755,155.578,237.752,155.586
60.7566,34,5,237.764,155.622,237.758,155.611
60.8066,34,5,237.771,155.657,237.756,155.601
60.8566,34,5,237.779,155.694,237.766,155.651
60.9066,34,5,237.788,155.738,237.784,155.735
60.9566,34,5,237.799,155.789,237.803,155.822
61.0066,34,5,237.809,155.836,237.807,155.843
61.0566,34,5,237.818,155.879,237.813,155.871
61.1066,34,5,237.826,155.919,237.816,155.884
61.1566,34,5,237.837,155.969,237.841,156.001
61.2066,34,5,237.847,156.018,237.85,156.045
61.2566,34,5,237.857,156.066,237.859,156.086
61.3066,34,5,237.867,156.112,237.865,156.114
61.3566,34,5,237.876,156.157,237.873,156.154
61.4566,34,5,237.887,156.21,237.897,156.269
61.4566,34,5,237.896,156.25,237.887,156.21
61.5066,34,5,237.907,156.301,237.913,156.343
61.5566,34,5,237.918,156.353,237.926,156.402
61.6066,34,5,237.928,156.403,237.935,156.447
61.6566,34,5,237.939,156.454,237.944,156.49
61.7066,34,5,237.949,156.502,237.95,156.518
61.7566,34,5,237.959,156.548,237.956,156.542
61.7566,34,5,237.968,156.59,237.959,156.548
61.7566,34,5,237.977,156.632,237.968,156.59
61.9066,34,5,237.985,156.669,237.963,156.579
61.9566,34,5,237.995,156.718,238,156.751
62.0066,34,5,238.006,156.768,238.013,156.811
62.0566,34,5,238.016,156.817,238.021,156.851
62.0566,34,5,238.025,156.859,238.016,156.817
62.0566,34,5,238.034,156.902,238.025,156.859
62.0566,34,5,238.043,156.944,238.034,156.902
62.0566,34,5,238.052,156.986,238.043,156.944
62.0566,34,5,238.062,157.029,238.052,156.986
62.0566,34,5,238.071,157.071,238.062,157.029
62.0566,34,5,238.08,157.113,238.071,157.071
62.4066,183,4,236.09,158.102,236.132,158.131
62.0566,34,5,238.089,157.155,238.08,157.113
62.4566,183,4,236.202,158.184,236.17,158.163
62.0566,34,5,238.098,157.198,238.089,157.155
62.5066,183,4,236.181,158.168,236.144,158.14
62.0566,34,5,238.107,157.24,238.098,157.198
62.5566,183,4,236.319,158.288,236.359,158.327
62.0566,34,5,238.116,157.282,238.107,157.24
62.6066,183,4,236.405,158.364,236.405,158.367
62.0566,34,5,238.125,157.324,238.116,157.282
62.6566,183,4,236.467,158.418,236.446,158.403
62.0566,34,5,238.134,157.366,238.125,157.324
62.7066,183,4,236.53,158.473,236.511,158.459
62.0566,34,5,238.143,157.408,238.134,157.366
62.7566,183,4,236.585,158.522,236.558,158.501
62.0566,34,5,238.152,157.45,238.143,157.408
62.8066,183,4,236.634,158.565,236.597,158.534
62.0566,34,5,238.161,157.492,238.152,157.45
62.8566,183,4,236.675,158.601,236.625,158.559
62.0566,34,5,238.17,157.534,238.161,157.492
62.9066,183,4,236.708,158.629,236.643,158.574
62.0566,34,5,238.179,157.576,238.17,157.534
62.9566,183,4,236.744,158.661,236.689,158.614
62.0566,34,5,238.188,157.618,238.179,157.576
63.0066,183,4,236.779,158.692,236.725,158.646
62.0566,34,5,238.197,157.66,238.188,157.618
63.0566,183,4,236.812,158.72,236.753,158.67
62.0566,34,5,238.206,157.702,238.197,157.66
63.1066,183,4,236.846,158.75,236.792,158.704
62.0566,34,5,238.215,157.744,238.206,157.702
63.1566,183,4,236.878,158.778,236.819,158.728
62.0566,34,5,238.224,157.786,238.215,157.744
63.2066,183,4,236.91,158.806,236.852,158.756
62.0566,34,5,238.233,157.827,238.224,157.786
63.2566,183,4,236.943,158.834,236.892,158.791
62.0566,34,5,238.242,157.869,238.233,157.827
63.3066,183,4,236.977,158.864,236.929,158.823
62.0566,34,5,238.251,157.911,238.242,157.869
63.3566,183,4,237.007,158.89,236.945,158.837
62.0566,34,5,238.26,157.953,238.251,157.911
63.4066,183,4,237.038,158.917,236.984,158.871
62.0566,34,5,238.269,157.995,238.26,157.953
63.5066,183,4,237.072,158.946,237.029,158.91
62.0566,34,5,238.278,158.037,238.269,157.995
63.5066,183,4,237.107,158.977,237.072,158.946
62.0566,34,5,238.287,158.078,238.278,158.037
63.5566,183,4,237.137,159.003,237.081,158.955
62.0566,34,5,238.296,158.12,238.287,158.078
63.6066,183,4,237.169,159.031,237.118,158.987
62.0566,34,5,238.305,158.162,238.296,158.12
63.6566,183,4,237.194,159.053,237.109,158.98
62.0566,34,5,238.314,158.204,238.305,158.162
63.7066,183,4,237.226,159.081,237.181,159.042
62.0566,34,5,238.323,158.245,238.314,158.204
63.7566,183,4,237.254,159.105,237.185,159.046
62.0566,34,5,238.332,158.287,238.323,158.245
63.8066,183,4,237.283,159.13,237.219,159.075
62.0566,34,5,238.341,158.329,238.332,158.287
63.8566,183,4,237.312,159.155,237.258,159.109
62.0566,34,5,238.35,158.37,238.341,158.329
63.9066,183,4,237.341,159.18,237.278,159.126
62.0566,34,5,238.359,158.412,238.35,158.37
63.9566,183,4,237.369,159.205,237.311,159.155
62.0566,34,5,238.368,158.454,238.359,158.412
64.0066,183,4,237.39,159.224,237.273,159.122
62.0566,34,5,238.377,158.495,238.368,158.454
64.0566,183,4,237.418,159.247,237.352,159.191
62.0566,34,5,238.386,158.537,238.377,158.495
64.1066,183,4,237.437,159.264,237.308,159.153
62.0566,34,5,238.395,158.579,238.386,158.537
64.1566,183,4,237.463,159.286,237.384,159.218
62.0566,34,5,238.404,158.62,238.395,158.579
64.1566,183,4,237.493,159.313,237.463,159.286
62.0566,34,5,238.413,158.662,238.404,158.62
64.1566,183,4,237.524,159.339,237.493,159.313
62.0566,34,5,238.422,158.703,238.413,158.662
