timestamp,x_gt,y_gt
265.1,267.24,153.44
265.2,267.24,153.576
265.3,267.24,153.692
265.4,267.24,153.826
265.5,267.24,153.953
265.6,267.24,154.093
265.7,267.24,154.208
265.8,267.24,154.325
265.9,267.24,154.46
266,267.24,154.587
266.1,267.24,154.705
266.2,267.24,154.82
266.3,267.24,154.953
266.4,267.24,155.078
266.5,267.24,155.219
266.6,267.24,155.352
266.7,267.24,155.475
266.8,267.24,155.608
266.9,267.24,155.736
267,267.24,155.866
267.1,267.24,155.995
267.2,267.24,156.129
267.3,267.24,156.26
267.4,267.24,156.379
267.5,267.24,156.494
267.6,267.24,156.617
267.7,267.24,156.742
267.8,267.24,156.87
267.9,267.24,156.989
268,267.24,157.126
268.1,267.24,157.24
268.2,267.24,157.365
268.3,267.24,157.486
268.4,267.24,157.606
268.5,267.24,157.723
268.6,267.24,157.853
268.7,267.24,157.986
268.8,267.24,158.119
268.9,267.24,158.247
269,267.24,158.365
269.1,267.24,158.503
269.2,267.24,158.619
269.3,267.24,158.751
269.4,267.24,158.868
269.5,267.24,159
269.6,267.24,159.136
269.7,267.24,159.251
269.8,267.24,159.386
269.9,267.24,159.508
270,267.24,159.624
270.1,267.24,159.742
270.2,267.24,159.88
270.3,267.24,160.008
270.4,267.24,160.14
270.5,267.24,160.273
270.6,267.24,160.401
270.7,267.24,160.529
270.8,267.24,160.659
270.9,267.24,160.778
271,267.24,160.912
271.1,267.24,161.025
271.2,267.24,161.157
271.3,267.24,161.291
271.4,267.24,161.419
271.5,267.24,161.552
271.6,267.24,161.667
271.7,267.24,161.796
271.8,267.24,161.928
271.9,267.24,162.051
272,267.24,162.191
272.1,267.24,162.307
272.2,267.24,162.446
272.3,267.24,162.582
272.4,267.24,162.718
272.5,267.24,162.84
272.6,267.24,162.975
272.7,267.24,163.101
272.8,267.24,163.216
272.9,267.24,163.356
273,267.24,163.486
273.1,267.24,163.613
273.2,267.24,163.726
273.3,267.24,163.862
273.4,267.24,163.991
273.5,267.24,164.113
273.6,267.24,164.24
273.7,267.24,164.357
273.8,267.24,164.476
273.9,267.24,164.59
274,267.24,164.718
274.1,267.24,164.853
274.2,267.24,164.983
274.3,267.24,165.104
274.4,267.24,165.225
274.5,267.24,165.359
274.6,267.24,165.474
274.7,267.24,165.603
274.8,267.24,165.728
274.9,267.24,165.869
275,267.24,165.984
275.1,267.24,166.118
275.2,267.24,166.247
275.3,267.24,166.37
275.4,267.24,166.49
275.5,267.24,166.622
275.6,267.24,166.748
275.7,267.24,166.861
275.8,267.24,166.987
275.9,267.24,167.125
276,267.24,167.238
276.1,267.24,167.356
276.2,267.24,167.494
276.3,267.24,167.634
276.4,267.24,167.757
276.5,267.24,167.884
276.6,267.24,168.005
276.7,267.24,168.126
276.8,267.24,168.265
276.9,267.24,168.384
277,267.24,168.514
277.1,267.24,168.631
277.2,267.24,168.747
277.3,267.24,168.878
277.4,267.24,168.993
277.5,267.24,169.117
277.6,267.24,169.253
