timestamp,x_gt,y_gt,car_id,sensor_id
8.2,266.84,168.658,car0,0
8.25,266.84,168.726,car0,0
8.3,266.84,168.791,car0,0
8.35,266.84,168.849,car0,0
8.4,266.84,168.917,car0,0
8.45,266.84,168.974,car0,0
8.5,266.84,169.031,car0,0
8.55,266.84,169.09,car0,0
8.6,266.84,169.159,car0,0
8.65,266.84,169.229,car0,0
8.7,266.84,169.288,car0,0
8.75,266.84,169.357,car0,0
8.8,266.84,169.427,car0,0
8.85,266.84,169.496,car0,0
8.9,266.84,169.555,car0,0
8.95,266.84,169.616,car0,0
9.0,266.84,169.673,car0,0
9.05,266.84,169.741,car0,0
9.1,266.84,169.811,car0,0
9.15,266.84,169.878,car0,0
9.2,266.84,169.935,car0,0
9.25,266.84,170.002,car0,0
9.3,266.84,170.069,car0,0
9.35,266.84,170.134,car0,0
9.4,266.84,170.198,car0,0
9.45,266.84,170.257,car0,0
9.5,266.84,170.323,car0,0
9.55,266.84,170.388,car0,0
9.6,266.84,170.455,car0,0
9.65,266.84,170.525,car0,0
9.7,266.84,170.594,car0,0
9.75,266.84,170.662,car0,0
9.8,266.84,170.728,car0,0
9.85,266.84,170.787,car0,0
9.9,266.84,170.849,car0,0
9.95,266.84,170.912,car0,0
10.0,266.84,170.971,car0,0
10.05,266.84,171.036,car0,0
10.1,266.84,171.094,car0,0
10.15,266.84,171.162,car0,0
10.2,266.84,171.227,car0,0
10.25,266.84,171.294,car0,0
10.3,266.84,171.351,car0,0
10.35,266.84,171.421,car0,0
10.4,266.84,171.481,car0,0
10.45,266.84,171.546,car0,0
10.5,266.84,171.605,car0,0
10.55,266.84,171.664,car0,0
10.6,266.84,171.726,car0,0
10.65,266.84,171.791,car0,0
10.7,266.84,171.853,car0,0
10.75,266.84,171.914,car0,0
10.8,266.84,171.981,car0,0
10.85,266.84,172.044,car0,0
10.9,266.84,172.11,car0,0
10.95,266.84,172.167,car0,0
11.0,266.84,172.229,car0,0
11.05,266.84,172.285,car0,0
11.1,266.84,172.344,car0,0
11.15,266.84,172.414,car0,0
11.2,266.84,172.471,car0,0
11.25,266.84,172.536,car0,0
11.3,266.84,172.595,car0,0
11.35,266.84,172.665,car0,0
11.4,266.84,172.723,car0,0
11.45,266.84,172.792,car0,0
11.5,266.84,172.859,car0,0
11.55,266.84,172.921,car0,0
11.6,266.84,172.981,car0,0
11.65,266.84,173.048,car0,0
11.7,266.84,173.106,car0,0
11.75,266.84,173.172,car0,0
11.8,266.84,173.237,car0,0
11.85,266.84,173.305,car0,0
11.9,266.84,173.368,car0,0
11.95,266.84,173.437,car0,0
12.0,266.84,173.504,car0,0
12.05,266.84,173.568,car0,0
12.1,266.84,173.625,car0,0
12.15,266.84,173.683,car0,0
12.2,266.84,173.751,car0,0
12.25,266.84,173.816,car0,0
12.3,266.84,173.883,car0,0
12.35,266.84,173.949,car0,0
12.4,266.84,174.006,car0,1
12.45,266.84,174.068,car0,1
12.5,266.84,174.124,car0,1
12.55,266.84,174.187,car0,1
12.6,266.84,174.257,car0,1
12.65,266.84,174.315,car0,1
12.7,266.84,174.381,car0,1
12.75,266.84,174.449,car0,1
12.8,266.84,174.519,car0,1
12.85,266.84,174.578,car0,2
12.9,266.84,174.648,car0,2
12.95,266.84,174.717,car0,2
13.0,266.84,174.774,car0,2
13.05,266.84,174.834,car0,2
13.1,266.84,174.897,car0,2
13.15,266.84,174.956,car0,2
13.2,266.84,175.02,car0,3
13.25,266.84,175.083,car0,3
13.3,266.84,175.146,car0,3
13.35,266.84,175.21,car0,3
13.4,266.84,175.266,car0,3
13.45,266.84,175.332,car0,3
13.5,266.84,175.39,car0,3
13.55,266.84,175.458,car0,4
13.6,266.84,175.526,car0,4
13.65,266.84,175.592,car0,4
13.7,266.84,175.66,car0,4
13.75,266.84,175.726,car0,4
13.8,266.84,175.793,car0,4
13.85,266.84,175.851,car0,4
13.9,266.84,175.916,car0,4
13.95,266.84,175.981,car0,4
14.0,266.84,176.039,car0,4
14.05,266.84,176.103,car0,4
14.1,266.84,176.165,car0,5
14.15,266.84,176.233,car0,5
14.2,266.84,176.297,car0,5
14.25,266.84,176.365,car0,5
14.3,266.84,176.431,car0,5
14.35,266.84,176.489,car0,5
14.4,266.84,176.554,car0,5
14.45,266.84,176.619,car0,5
14.5,266.84,176.687,car0,5
14.55,266.84,176.75,car0,5
14.6,266.84,176.808,car0,5
14.65,266.84,176.87,car0,5
14.7,266.84,176.93,car0,5
14.75,266.84,176.991,car0,5
14.8,266.84,177.049,car0,5
14.85,266.84,177.118,car0,5
14.9,266.84,177.174,car0,5
14.95,266.84,177.231,car0,5
15.0,266.84,177.289,car0,5
15.05,266.84,177.351,car0,5
15.1,266.84,177.421,car0,5
15.15,266.84,177.478,car0,5
15.2,266.84,177.538,car0,5
15.25,266.84,177.601,car0,5
15.3,266.84,177.659,car0,5
15.35,266.84,177.727,car0,5
15.4,266.84,177.787,car0,5
15.45,266.84,177.85,car0,5
15.5,266.84,177.915,car0,5
15.55,266.84,177.983,car0,5
15.6,266.84,178.043,car0,5
15.65,266.84,178.108,car0,5
15.7,266.84,178.17,car0,5
15.75,266.84,178.229,car0,5
15.8,266.84,178.297,car0,5
15.85,266.84,178.358,car0,5
15.9,266.84,178.414,car0,5
15.95,266.84,178.477,car0,5
16.0,266.84,178.539,car0,5
16.05,266.84,178.597,car0,5
16.1,266.84,178.659,car0,5
16.15,266.84,178.723,car0,5
16.2,266.84,178.791,car0,5
16.25,266.84,178.848,car0,5
16.3,266.84,178.905,car0,5
16.35,266.84,178.969,car0,5
16.4,266.84,179.033,car0,5
16.45,266.84,179.093,car0,5
16.5,266.84,179.158,car0,5
16.55,266.84,179.227,car0,5
16.6,266.84,179.285,car0,5
16.65,266.84,179.351,car0,5
16.7,266.84,179.418,car0,5
16.75,266.84,179.475,car0,5
16.8,266.84,179.535,car0,5
16.85,266.84,179.593,car0,5
16.9,266.84,179.658,car0,5
16.95,266.84,179.715,car0,5
17.0,266.84,179.784,car0,5
17.05,266.84,179.841,car0,5
17.1,266.84,179.903,car0,5
17.15,266.84,179.963,car0,5
17.2,266.84,180.028,car0,5
17.25,266.84,180.087,car0,5
17.3,266.84,180.156,car0,5
17.35,266.84,180.218,car0,5
17.4,266.84,180.279,car0,5
17.45,266.84,180.343,car0,5
17.5,266.84,180.41,car0,5
17.55,266.84,180.479,car0,5
17.6,266.84,180.54,car0,5
17.65,266.84,180.607,car0,5
17.7,266.84,180.675,car0,5
17.75,266.84,180.74,car0,5
17.8,266.84,180.8,car0,5
17.85,266.84,180.859,car0,5
17.9,266.84,180.918,car0,5
17.95,266.84,180.986,car0,5
18.0,266.84,181.056,car0,5
18.05,266.84,181.119,car0,5
18.1,266.84,181.177,car0,5
18.15,266.84,181.241,car0,5
18.2,266.84,181.31,car0,5
18.25,266.84,181.368,car0,5
18.3,266.84,181.43,car0,5
18.35,266.84,181.493,car0,5
18.4,266.84,181.553,car0,5
18.45,266.84,181.617,car0,5
