timestamp,x_gt,y_gt
229.1,272.044,183.41
229.2,272.146,183.412
229.3,272.256,183.414
229.4,272.361,183.416
229.5,272.451,183.418
229.6,272.542,183.42
229.7,272.636,183.422
229.8,272.748,183.424
229.9,272.84,183.426
230,272.937,183.428
230.1,273.033,183.43
230.2,273.125,183.432
230.3,273.237,183.434
230.4,273.341,183.436
230.5,273.434,183.438
230.6,273.543,183.44
230.7,273.639,183.442
230.8,273.75,183.444
230.9,273.858,183.446
231,273.965,183.448
231.1,274.074,183.45
231.2,274.181,183.453
231.3,274.272,183.454
231.4,274.381,183.457
231.5,274.487,183.459
231.6,274.594,183.461
231.7,274.705,183.463
231.8,274.796,183.465
231.9,274.902,183.467
232,274.998,183.469
232.1,275.103,183.471
232.2,275.199,183.473
232.3,275.289,183.475
232.4,275.399,183.477
232.5,275.505,183.479
232.6,275.601,183.481
232.7,275.701,183.483
232.8,275.807,183.485
232.9,275.914,183.487
233,276.014,183.489
233.1,276.12,183.491
233.2,276.215,183.493
233.3,276.313,183.495
233.4,276.409,183.497
233.5,276.517,183.499
233.6,276.62,183.501
233.7,276.716,183.503
233.8,276.812,183.505
233.9,276.924,183.507
234,277.036,183.51
234.1,277.129,183.512
234.2,277.238,183.514
234.3,277.35,183.516
234.4,277.462,183.518
234.5,277.56,183.52
234.6,277.651,183.522
234.7,277.748,183.524
234.8,277.838,183.526
234.9,277.95,183.528
235,278.055,183.53
235.1,278.15,183.532
235.2,278.245,183.534
235.3,278.347,183.536
235.4,278.455,183.538
235.5,278.564,183.54
235.6,278.661,183.542
235.7,278.769,183.544
235.8,278.878,183.546
235.9,278.968,183.548
236,279.076,183.55
236.1,279.186,183.553
236.2,279.283,183.555
236.3,279.395,183.557
236.4,279.493,183.559
236.5,279.592,183.561
236.6,279.703,183.563
236.7,279.794,183.565
236.8,279.893,183.567
236.9,279.992,183.569
237,280.185,183.545
237.1,280.277,183.515
237.2,280.373,183.483
237.3,280.475,183.45
237.4,280.565,183.42
237.5,280.654,183.391
237.6,280.757,183.357
237.7,280.85,183.326
237.8,280.936,183.298
237.9,281.038,183.264
238,281.135,183.232
238.1,281.234,183.2
238.2,281.327,183.169
238.3,281.42,183.139
238.4,281.518,183.106
238.5,281.609,183.077
238.6,281.711,183.043
238.7,281.806,183.012
238.8,281.895,182.982
238.9,281.993,182.95
239,282.096,182.916
239.1,282.2,182.882
239.2,282.289,182.853
239.3,282.38,182.823
239.4,282.475,182.791
239.5,282.57,182.76
239.6,282.663,182.73
239.7,282.75,182.701
239.8,282.845,182.67
239.9,282.93,182.641
240,283.028,182.609
240.1,283.12,182.579
240.2,283.214,182.548
240.3,283.317,182.514
240.4,283.592,182.209
240.5,283.609,182.105
240.6,283.624,182.011
240.7,283.638,181.917
240.8,283.655,181.811
240.9,283.671,181.711
241,283.686,181.611
241.1,283.702,181.511
241.2,283.717,181.419
241.3,283.732,181.319
241.4,283.75,181.209
241.5,283.766,181.104
241.6,283.782,181.001
241.7,283.799,180.893
241.8,283.814,180.799
241.9,283.83,180.699
242,283.847,180.593
242.1,283.861,180.504
242.2,283.876,180.408
242.3,283.89,180.315
242.4,283.907,180.208
242.5,283.921,180.116
242.6,283.936,180.025
242.7,283.951,179.926
242.8,283.967,179.824
242.9,283.982,179.729
243,283.999,179.621
243.1,284.014,179.526
243.2,284.029,179.434
243.3,284.044,179.334
243.4,284.06,179.235
243.5,284.076,179.136
243.6,284.089,178.98
243.7,284.088,178.882
243.8,284.087,178.777
243.9,284.085,178.669
244,284.084,178.575
244.1,284.082,178.469
244.2,284.081,178.375
244.3,284.08,178.276
244.4,284.078,178.177
244.5,284.077,178.065
244.6,284.075,177.959
244.7,284.074,177.866
244.8,284.072,177.758
244.9,284.071,177.651
245,284.069,177.54
245.1,284.068,177.439
245.2,284.066,177.333
245.3,284.065,177.227
245.4,284.063,177.128
245.5,284.062,177.035
245.6,284.06,176.926
245.7,284.059,176.832
245.8,284.058,176.741
245.9,284.056,176.638
246,284.055,176.545
246.1,284.054,176.438
246.2,284.052,176.346
246.3,284.051,176.244
246.4,283.739,176.15
246.5,283.738,176.042
246.6,283.736,175.942
246.7,283.735,175.833
246.8,283.733,175.722
246.9,283.732,175.613
247,283.73,175.489
247.1,283.729,175.388
247.2,283.727,175.273
247.3,283.726,175.173
247.4,283.724,175.06
247.5,283.722,174.946
247.6,283.721,174.834
247.7,283.719,174.723
247.8,283.718,174.607
247.9,283.717,174.493
248,283.716,174.375
248.1,283.715,174.274
248.2,283.714,174.162
248.3,283.714,174.053
248.4,283.713,173.94
248.5,283.712,173.82
248.6,283.711,173.705
248.7,283.711,173.604
248.8,283.71,173.494
248.9,283.709,173.379
249,283.708,173.269
249.1,283.707,173.149
249.2,283.707,173.044
249.3,283.706,172.921
249.4,283.705,172.821
249.5,283.704,172.706
249.6,283.704,172.583
249.7,283.703,172.469
249.8,283.702,172.365
249.9,283.701,172.258
250,283.701,172.154
250.1,283.7,172.037
250.2,283.699,171.935
250.3,283.698,171.812
250.4,283.698,171.7
250.5,283.697,171.585
250.6,283.696,171.482
250.7,283.695,171.367
250.8,283.694,171.263
250.9,283.694,171.161
251,283.693,171.039
251.1,283.692,170.928
251.2,283.691,170.819
251.3,283.691,170.697
251.4,283.69,170.589
251.5,283.689,170.467
251.6,283.688,170.36
251.7,283.688,170.25
251.8,283.687,170.145
251.9,283.686,170.028
252,283.685,169.927
252.1,283.685,169.826
252.2,283.684,169.718
252.3,283.683,169.605
252.4,283.682,169.495
252.5,283.681,169.371
252.6,283.681,169.271
252.7,283.68,169.168
252.8,283.679,169.045
252.9,283.678,168.932
253,283.678,168.821
253.1,283.677,168.708
253.2,283.676,168.608
253.3,283.675,168.494
253.4,283.675,168.394
253.5,283.674,168.28
253.6,283.673,168.163
253.7,283.672,168.061
253.8,283.672,167.948
253.9,283.671,167.832
254,283.67,167.712
254.1,283.669,167.605
254.2,283.669,167.497
254.3,283.668,167.387
254.4,283.667,167.28
254.5,283.666,167.173
254.6,283.666,167.059
254.7,283.665,166.94
254.8,283.664,166.815
254.9,283.663,166.695
255,283.662,166.592
255.1,283.662,166.472
255.2,283.661,166.349
255.3,283.66,166.233
255.4,283.659,166.119
255.5,283.658,166.015
255.6,283.658,165.904
255.7,283.657,165.796
255.8,283.656,165.682
255.9,283.655,165.573
256,283.655,165.454
256.1,283.654,165.333
256.2,283.653,165.216
256.3,283.652,165.113
256.4,283.652,165.012
256.5,283.651,164.894
256.6,283.65,164.781
256.7,283.649,164.681
256.8,283.648,164.561
256.9,283.648,164.444
257,283.647,164.337
257.1,283.646,164.218
257.2,283.645,164.099
257.3,283.644,163.991
257.4,283.644,163.872
257.5,283.643,163.765
257.6,283.642,163.662
257.7,283.642,163.559
257.8,283.641,163.434
257.9,283.64,163.319
258,283.64,163.217
258.1,283.64,163.093
258.2,283.64,162.989
258.3,283.64,162.881
258.4,283.64,162.76
258.5,283.64,162.659
258.6,283.64,162.554
258.7,283.64,162.445
258.8,283.64,162.343
258.9,283.64,162.232
259,283.64,162.112
259.1,283.64,162.012
259.2,283.64,161.898
