timestamp,x_gt,y_gt,sensor_id,track_id,x_track,y_track,car_id
61.35,266.84,168.631,0,,,,
61.4,266.84,168.688,0,187.0,267.685,168.645,car0
61.45,266.84,168.747,0,187.0,267.761,168.752,car0
61.5,266.84,168.806,0,187.0,267.741,168.803,car0
61.55,266.84,168.861,0,187.0,267.723,168.85,car0
61.6,266.84,168.912,0,187.0,267.708,168.896,car0
61.65,266.84,168.968,0,187.0,267.694,168.946,car0
61.7,266.84,169.028,0,187.0,267.68,169.001,car0
61.75,266.84,169.083,0,187.0,267.666,169.056,car0
61.8,266.84,169.133,0,187.0,267.653,169.11,car0
61.85,266.84,169.191,0,187.0,267.64,169.164,car0
61.9,266.84,169.243,0,187.0,267.628,169.218,car0
61.95,266.84,169.303,0,187.0,267.615,169.274,car0
62.0,266.84,169.355,0,187.0,267.603,169.329,car0
62.05,266.84,169.415,0,187.0,267.589,169.389,car0
62.1,266.84,169.473,0,187.0,267.576,169.449,car0
62.15,266.84,169.522,0,187.0,267.563,169.508,car0
62.2,266.84,169.574,0,187.0,267.55,169.566,car0
62.25,266.84,169.627,0,187.0,267.538,169.623,car0
62.3,266.84,169.684,0,187.0,267.525,169.681,car0
62.35,266.84,169.742,0,187.0,267.513,169.739,car0
62.4,266.84,169.796,0,187.0,267.5,169.796,car0
62.45,266.84,169.856,0,187.0,267.488,169.855,car0
62.5,266.84,169.907,0,187.0,267.475,169.912,car0
62.55,266.84,169.965,0,187.0,267.463,169.97,car0
62.6,266.84,170.024,0,187.0,267.45,170.028,car0
62.65,266.84,170.08,0,187.0,267.438,170.086,car0
62.7,266.84,170.133,0,187.0,267.425,170.144,car0
62.75,266.84,170.19,0,187.0,267.413,170.202,car0
62.8,266.84,170.241,0,187.0,267.4,170.258,car0
62.85,266.84,170.292,0,187.0,267.388,170.315,car0
62.9,266.84,170.343,0,187.0,267.377,170.37,car0
62.95,266.84,170.399,0,187.0,267.365,170.425,car0
63.0,266.84,170.449,0,187.0,267.353,170.48,car0
63.05,266.84,170.51,0,187.0,267.341,170.535,car0
63.1,266.84,170.562,0,187.0,267.33,170.589,car0
63.15,266.84,170.612,0,187.0,267.318,170.643,car0
63.2,266.84,170.662,0,187.0,267.307,170.695,car0
63.25,266.84,170.724,0,187.0,267.296,170.748,car0
63.3,266.84,170.784,0,187.0,267.284,170.801,car0
63.35,266.84,170.837,0,187.0,267.273,170.853,car0
63.4,266.84,170.893,0,187.0,267.262,170.903,car0
63.45,266.84,170.951,0,187.0,267.252,170.953,car0
63.5,266.84,171.005,0,187.0,267.241,171.002,car0
63.55,266.84,171.063,0,187.0,267.231,171.052,car0
63.6,266.84,171.115,0,187.0,267.22,171.101,car0
63.65,266.84,171.173,0,187.0,267.209,171.152,car0
63.7,266.84,171.233,0,187.0,267.198,171.203,car0
63.75,266.84,171.288,0,187.0,267.187,171.254,car0
63.8,266.84,171.341,0,187.0,267.176,171.305,car0
63.85,266.84,171.393,0,187.0,267.166,171.356,car0
63.9,266.84,171.443,0,187.0,267.155,171.407,car0
63.95,266.84,171.501,0,187.0,267.144,171.458,car0
64.0,266.84,171.563,0,187.0,267.133,171.51,car0
64.05,266.84,171.614,0,187.0,267.122,171.561,car0
64.1,266.84,171.668,0,187.0,267.111,171.612,car0
64.15,266.84,171.727,0,187.0,267.1,171.665,car0
64.2,266.84,171.786,0,187.0,267.088,171.719,car0
64.25,266.84,171.847,0,187.0,267.076,171.774,car0
64.3,266.84,171.906,0,187.0,267.065,171.83,car0
64.35,266.84,171.964,0,187.0,267.053,171.886,car0
64.4,266.84,172.018,0,187.0,267.041,171.942,car0
64.45,266.84,172.075,0,187.0,267.029,171.998,car0
64.5,266.84,172.137,0,187.0,267.017,172.055,car0
64.55,266.84,172.189,0,187.0,267.005,172.111,car0
64.6,266.84,172.25,0,187.0,266.993,172.167,car0
64.65,266.84,172.299,0,187.0,266.981,172.222,car0
64.7,266.84,172.355,0,187.0,266.969,172.276,car0
64.75,266.84,172.416,0,187.0,266.958,172.329,car0
64.8,266.84,172.468,0,187.0,266.947,172.382,car0
64.85,266.84,172.528,0,187.0,266.936,172.435,car0
64.9,266.84,172.583,0,187.0,266.924,172.488,car0
64.95,266.84,172.642,0,187.0,266.913,172.542,car0
65.0,266.84,172.694,0,187.0,266.902,172.595,car0
65.05,266.84,172.747,0,187.0,266.89,172.648,car0
65.1,266.84,172.807,0,187.0,266.879,172.701,car0
65.15,266.84,172.863,0,187.0,266.868,172.754,car0
65.2,266.84,172.924,0,187.0,266.856,172.808,car0
65.25,266.84,172.981,0,187.0,266.845,172.862,car0
65.3,266.84,173.033,0,187.0,266.833,172.915,car0
65.35,266.84,173.094,0,187.0,266.822,172.969,car0
65.4,266.84,173.154,0,187.0,266.811,173.022,car0
65.45,266.84,173.206,0,187.0,266.799,173.076,car0
