11.5,75,0,267.692,168.575,267.74,168.605
11.6,75,0,267.755,168.744,267.714,168.727
11.7,75,0,267.719,168.867,267.688,168.852
11.8,75,0,267.687,168.98,267.664,168.964
11.9,75,0,267.659,169.091,267.64,169.075
12,75,0,267.63,169.207,267.614,169.198
12.1,75,0,267.602,169.329,267.587,169.328
12.2,75,0,267.574,169.452,267.56,169.453
12.3,75,0,267.547,169.57,267.537,169.562
12.4,75,0,267.521,169.687,267.513,169.676
12.5,75,0,267.496,169.801,267.489,169.787
12.6,75,0,267.471,169.916,267.465,169.901
12.7,75,0,267.446,170.03,267.44,170.018
12.8,75,0,267.421,170.146,267.415,170.135
12.9,75,0,267.396,170.26,267.391,170.246
13,75,0,267.371,170.376,267.366,170.368
13.1,75,0,267.346,170.49,267.342,170.477
13.2,75,0,267.322,170.599,267.323,170.566
13.3,75,0,267.3,170.704,267.305,170.653
13.4,75,0,267.277,170.809,267.282,170.762
13.5,75,0,267.254,170.918,267.254,170.892
13.6,75,0,267.23,171.027,267.232,170.998
13.7,75,0,267.207,171.137,267.206,171.116
13.8,75,0,267.183,171.246,267.184,171.223
13.9,75,0,267.16,171.356,267.16,171.336
14,75,0,267.136,171.468,267.134,171.455
14.1,75,0,267.112,171.581,267.108,171.58
14.2,75,0,267.087,171.695,267.082,171.702
14.3,75,0,267.063,171.81,267.057,171.82
14.4,75,0,267.038,171.926,267.031,171.94
14.5,75,0,267.014,172.04,267.008,172.048
14.6,75,0,266.99,172.152,266.989,172.138
14.7,75,0,266.967,172.26,266.973,172.216
14.8,75,0,266.944,172.368,266.948,172.331
14.9,75,0,266.92,172.477,266.925,172.44
15,75,0,266.897,172.588,266.897,172.571
15.1,75,0,266.873,172.698,266.875,172.677
15.2,75,0,266.85,172.808,266.851,172.789
15.3,75,0,266.826,172.919,266.827,172.899
15.4,75,0,266.803,173.028,266.807,172.997
15.5,75,0,266.78,173.136,266.786,173.092
15.6,75,0,266.757,173.242,266.767,173.185
15.7,75,0,266.735,173.345,266.752,173.253
15.8,75,1,266.769,173.474,267.359,173.658
15.9,75,1,266.792,173.6,267.265,173.74
16,75,1,266.803,173.724,267.143,173.846
16.1,75,1,266.806,173.844,267.051,173.926
16.2,75,1,266.803,173.96,266.98,173.987
16.3,75,1,266.796,174.07,266.918,174.041
16.4,75,1,266.785,174.176,266.872,174.081
16.6,75,2,266.79,174.4,267.167,174.586
16.7,75,2,266.787,174.521,266.952,174.616
16.8,75,2,266.782,174.633,266.92,174.621
16.9,75,2,266.777,174.737,266.92,174.621
17,75,2,266.791,174.832,267.18,174.584
17.1,75,3,266.787,174.952,266.924,175.06
17.2,75,3,266.782,175.064,266.917,175.059
17.3,75,3,266.78,175.169,266.94,175.062
17.4,75,3,266.79,175.269,267.129,175.088
17.6,75,4,266.771,175.493,266.864,175.592
17.7,75,4,266.767,175.606,266.905,175.628
17.8,75,4,266.767,175.716,266.961,175.676
17.9,75,4,266.772,175.823,267.032,175.738
18,75,4,266.782,175.929,267.143,175.835
18.1,75,4,266.798,176.033,267.238,175.918
18.3,75,5,266.803,176.254,266.743,176.384
18.4,75,5,266.791,176.372,266.763,176.479
18.5,75,5,266.781,176.489,266.786,176.586
18.6,75,5,266.773,176.606,266.807,176.687
18.7,75,5,266.766,176.722,266.831,176.797
18.8,75,5,266.761,176.838,266.853,176.903
18.9,75,5,266.758,176.953,266.874,177.002
19,75,5,266.756,177.067,266.898,177.113
19.1,75,5,266.755,177.182,266.923,177.229
19.2,75,5,266.755,177.296,266.945,177.332
19.3,75,5,266.757,177.41,266.968,177.441
19.4,75,5,266.76,177.524,266.991,177.549
19.5,75,5,266.763,177.637,267.011,177.647
19.6,75,5,266.768,177.749,267.031,177.739
19.7,75,5,266.773,177.859,267.05,177.83
19.8,75,5,266.779,177.97,267.072,177.931
19.9,75,5,266.786,178.08,267.094,178.034
20,75,5,266.794,178.19,267.117,178.142
20.1,75,5,266.803,178.3,267.139,178.248
20.2,75,5,266.812,178.41,267.163,178.361
20.3,75,5,266.822,178.52,267.188,178.476
20.4,75,5,266.833,178.63,267.212,178.591
20.5,75,5,266.844,178.741,267.239,178.718
20.6,75,5,266.857,178.852,267.264,178.835
20.7,75,5,266.87,178.964,267.291,178.961
20.7,22,0,267.669,168.681,267.718,168.712
20.8,75,5,266.883,179.077,267.316,179.08
20.8,22,0,267.732,168.853,267.691,168.836
20.9,75,5,266.897,179.188,267.339,179.185
20.9,22,0,267.696,168.973,267.665,168.958
21,75,5,266.911,179.3,267.36,179.288
21,22,0,267.662,169.098,267.637,169.088
21.1,75,5,266.926,179.411,267.38,179.382
21.1,22,0,267.629,169.229,267.609,169.223
21.2,75,5,266.941,179.521,267.403,179.486
21.2,22,0,267.597,169.362,267.58,169.36
21.3,75,5,266.957,179.632,267.424,179.589
21.3,22,0,267.567,169.491,267.553,169.483
21.4,75,5,266.973,179.742,267.448,179.701
21.4,22,0,267.538,169.622,267.525,169.619
21.5,75,5,266.989,179.852,267.47,179.804
21.5,22,0,267.508,169.755,267.496,169.755
21.6,75,5,267.006,179.962,267.495,179.921
21.6,22,0,267.48,169.883,267.471,169.872
21.7,75,5,267.023,180.072,267.518,180.03
21.7,22,0,267.452,170.006,267.446,169.987
21.8,75,5,267.04,180.183,267.541,180.139
21.8,22,0,267.425,170.132,267.418,170.119
21.9,75,5,267.058,180.293,267.566,180.256
21.9,22,0,267.397,170.257,267.392,170.243
22,75,5,267.076,180.404,267.592,180.379
22,22,0,267.37,170.381,267.366,170.366
22.1,75,5,267.094,180.515,267.62,180.509
22.1,22,0,267.344,170.503,267.342,170.479
22.2,75,5,267.113,180.628,267.647,180.638
22.2,22,0,267.319,170.619,267.321,170.576
22.3,75,5,267.133,180.74,267.672,180.756
22.3,22,0,267.295,170.73,267.3,170.675
22.4,75,5,267.152,180.853,267.7,180.887
22.4,22,0,267.27,170.844,267.274,170.799
22.5,75,5,267.172,180.967,267.728,181.015
22.5,22,0,267.245,170.96,267.247,170.924
22.6,22,0,267.22,171.078,267.22,171.052
22.7,22,0,267.195,171.196,267.195,171.168
22.8,22,0,267.17,171.313,267.171,171.284
22.9,22,0,267.144,171.431,267.144,171.409
23,22,0,267.118,171.552,267.115,171.544
23.1,22,0,267.092,171.676,267.086,171.683
23.2,22,0,267.065,171.802,267.056,171.822
23.3,22,0,267.038,171.927,267.03,171.945
23.4,22,0,267.011,172.052,267.004,172.068
23.5,22,0,266.985,172.174,266.984,172.164
23.6,22,0,266.96,172.294,266.961,172.272
23.7,22,0,266.934,172.414,266.934,172.396
23.8,22,0,266.908,172.534,266.909,172.518
23.9,22,0,266.883,172.654,266.883,172.637
24,22,0,266.857,172.773,266.86,172.746
24.1,22,0,266.832,172.892,266.834,172.868
24.2,22,0,266.807,173.011,266.81,172.98
24.3,22,0,266.782,173.129,266.786,173.095
24.4,22,0,266.757,173.245,266.764,173.195
24.5,22,0,266.733,173.355,266.752,173.255
24.6,22,1,266.766,173.497,267.317,173.694
24.7,22,1,266.789,173.633,267.231,173.769
24.8,22,1,266.796,173.769,267.079,173.901
24.9,22,1,266.796,173.899,266.998,173.972
25,22,1,266.79,174.023,266.935,174.026
25.1,22,1,266.78,174.14,266.879,174.075
25.3,22,2,266.787,174.387,267.178,174.585
25.4,22,2,266.784,174.519,266.955,174.616
25.5,22,2,266.779,174.64,266.918,174.621
25.6,22,2,266.776,174.752,266.942,174.618
25.7,22,3,266.788,174.891,267.13,175.089
25.8,22,3,266.783,175.018,266.916,175.059
25.9,22,3,266.78,175.136,266.932,175.061
26,22,3,266.787,175.246,267.073,175.081
26.2,22,4,266.795,175.481,266.864,175.592
26.3,22,4,266.79,175.605,266.903,175.626
26.4,22,4,266.79,175.724,266.963,175.678
26.5,22,4,266.794,175.84,267.034,175.74
26.6,22,4,266.806,175.954,267.154,175.844
26.7,22,4,266.824,176.067,267.255,175.932
26.8,22,5,266.808,176.199,266.736,176.352
26.9,22,5,266.794,176.328,266.752,176.424
27,22,5,266.783,176.456,266.776,176.54
27.1,22,5,266.773,176.583,266.799,176.649
27.2,22,5,266.766,176.709,266.825,176.767
27.3,22,5,266.76,176.835,266.849,176.884
27.4,22,5,266.757,176.96,266.874,176.998
27.5,22,5,266.755,177.085,266.9,177.123
27.6,22,5,266.755,177.21,266.928,177.255
27.7,22,5,266.756,177.335,266.953,177.373
27.8,22,5,266.758,177.46,266.979,177.493
27.9,22,5,266.762,177.585,267.004,177.613
28,22,5,266.767,177.708,267.026,177.717
28.1,22,5,266.773,177.831,267.05,177.827
28.2,22,5,266.781,177.954,267.075,177.944
28.3,22,5,266.789,178.076,267.102,178.071
28.4,22,5,266.798,178.198,267.124,178.175
28.5,22,5,266.808,178.32,267.148,178.29
28.6,22,5,266.818,178.441,267.174,178.412
28.7,22,5,266.83,178.562,267.2,178.532
28.8,22,5,266.843,178.684,267.227,178.662
28.9,22,5,266.856,178.807,267.259,178.811
29,22,5,266.87,178.931,267.289,178.952
29.1,22,5,266.885,179.055,267.316,179.078
29.2,22,5,266.901,179.179,267.342,179.201
29.3,22,5,266.917,179.303,267.366,179.314
29.4,22,5,266.934,179.425,267.388,179.418
29.5,22,5,266.951,179.548,267.414,179.539
29.6,22,5,266.969,179.67,267.439,179.659
29.7,22,5,266.987,179.793,267.465,179.779
29.8,22,5,267.005,179.914,267.488,179.889
29.9,22,5,267.024,180.037,267.516,180.02
30,22,5,267.043,180.159,267.541,180.137
30.1,22,5,267.063,180.28,267.566,180.256
30.2,22,5,267.083,180.403,267.594,180.386
30.3,22,5,267.103,180.525,267.621,180.513
30.4,22,5,267.124,180.648,267.65,180.65
30.5,22,5,267.145,180.771,267.678,180.783
30.6,22,5,267.167,180.895,267.707,180.919
30.7,22,5,267.189,181.02,267.739,181.067
