timestamp,x_gt,y_gt,car_id,sensor_id
10.05,personFlow1.1,266.84,155.21
10.1,personFlow1.1,266.84,155.279
10.15,personFlow1.1,266.84,155.349
10.2,personFlow1.1,266.84,155.408
10.25,personFlow1.1,266.84,155.477
10.3,personFlow1.1,266.84,155.547
10.35,personFlow1.1,266.84,155.616
10.4,personFlow1.1,266.84,155.675
10.45,personFlow1.1,266.84,155.736
10.5,personFlow1.1,266.84,155.793
10.55,personFlow1.1,266.84,155.861
10.6,personFlow1.1,266.84,155.931
10.65,personFlow1.1,266.84,155.998
10.7,personFlow1.1,266.84,156.055
10.75,personFlow1.1,266.84,156.122
10.8,personFlow1.1,266.84,156.189
10.85,personFlow1.1,266.84,156.254
10.9,personFlow1.1,266.84,156.318
10.95,personFlow1.1,266.84,156.377
11,personFlow1.1,266.84,156.443
11.05,personFlow1.1,266.84,156.508
11.1,personFlow1.1,266.84,156.575
11.15,personFlow1.1,266.84,156.645
11.2,personFlow1.1,266.84,156.714
11.25,personFlow1.1,266.84,156.782
11.3,personFlow1.1,266.84,156.848
11.35,personFlow1.1,266.84,156.907
11.4,personFlow1.1,266.84,156.969
11.45,personFlow1.1,266.84,157.032
11.5,personFlow1.1,266.84,157.091
11.55,personFlow1.1,266.84,157.156
11.6,personFlow1.1,266.84,157.213
11.65,personFlow1.1,266.84,157.281
11.7,personFlow1.1,266.84,157.347
11.75,personFlow1.1,266.84,157.414
11.8,personFlow1.1,266.84,157.471
11.85,personFlow1.1,266.84,157.541
11.9,personFlow1.1,266.84,157.601
11.95,personFlow1.1,266.84,157.666
12,personFlow1.1,266.84,157.725
12.05,personFlow1.1,266.84,157.784
12.1,personFlow1.1,266.84,157.846
12.15,personFlow1.1,266.84,157.91
12.2,personFlow1.1,266.84,157.973
12.25,personFlow1.1,266.84,158.034
12.3,personFlow1.1,266.84,158.101
12.35,personFlow1.1,266.84,158.164
12.4,personFlow1.1,266.84,158.23
12.45,personFlow1.1,266.84,158.287
12.5,personFlow1.1,266.84,158.349
12.55,personFlow1.1,266.84,158.405
12.6,personFlow1.1,266.84,158.464
12.65,personFlow1.1,266.84,158.534
12.7,personFlow1.1,266.84,158.591
12.75,personFlow1.1,266.84,158.656
12.8,personFlow1.1,266.84,158.714
12.85,personFlow1.1,266.84,158.784
12.9,personFlow1.1,266.84,158.843
12.95,personFlow1.1,266.84,158.912
13,personFlow1.1,266.84,158.979
13.05,personFlow1.1,266.84,159.041
13.1,personFlow1.1,266.84,159.101
13.15,personFlow1.1,266.84,159.168
13.2,personFlow1.1,266.84,159.226
13.25,personFlow1.1,266.84,159.292
13.3,personFlow1.1,266.84,159.357
13.35,personFlow1.1,266.84,159.425
13.4,personFlow1.1,266.84,159.488
13.45,personFlow1.1,266.84,159.557
13.5,personFlow1.1,266.84,159.624
13.55,personFlow1.1,266.84,159.688
13.6,personFlow1.1,266.84,159.745
13.65,personFlow1.1,266.84,159.803
13.7,personFlow1.1,266.84,159.871
13.75,personFlow1.1,266.84,159.936
13.8,personFlow1.1,266.84,160.003
13.85,personFlow1.1,266.84,160.069
13.9,personFlow1.1,266.84,160.126
13.95,personFlow1.1,266.84,160.188
14,personFlow1.1,266.84,160.244
14.05,personFlow1.1,266.84,160.307
14.1,personFlow1.1,266.84,160.377
14.15,personFlow1.1,266.84,160.435
14.2,personFlow1.1,266.84,160.501
14.25,personFlow1.1,266.84,160.569
14.3,personFlow1.1,266.84,160.638
14.35,personFlow1.1,266.84,160.698
14.4,personFlow1.1,266.84,160.767
14.45,personFlow1.1,266.84,160.837
14.5,personFlow1.1,266.84,160.894
14.55,personFlow1.1,266.84,160.954
14.6,personFlow1.1,266.84,161.017
14.65,personFlow1.1,266.84,161.076
14.7,personFlow1.1,266.84,161.14
14.75,personFlow1.1,266.84,161.203
14.8,personFlow1.1,266.84,161.266
14.85,personFlow1.1,266.84,161.33
14.9,personFlow1.1,266.84,161.386
14.95,personFlow1.1,266.84,161.452
15,personFlow1.1,266.84,161.51
15.05,personFlow1.1,266.84,161.578
15.1,personFlow1.1,266.84,161.646
15.15,personFlow1.1,266.84,161.711
15.2,personFlow1.1,266.84,161.78
15.25,personFlow1.1,266.84,161.846
15.3,personFlow1.1,266.84,161.913
15.35,personFlow1.1,266.84,161.971
15.4,personFlow1.1,266.84,162.035
15.45,personFlow1.1,266.84,162.101
15.5,personFlow1.1,266.84,162.159
15.55,personFlow1.1,266.84,162.223
15.6,personFlow1.1,266.84,162.285
15.65,personFlow1.1,266.84,162.354
15.7,personFlow1.1,266.84,162.42
15.75,personFlow1.1,266.84,162.484
15.8,personFlow1.1,266.84,162.551
15.85,personFlow1.1,266.84,162.615
15.9,personFlow1.1,266.84,162.681
15.95,personFlow1.1,266.84,162.748
16,personFlow1.1,266.84,162.81
16.05,personFlow1.1,266.84,162.874
16.1,personFlow1.1,266.84,162.932
16.15,personFlow1.1,266.84,162.992
16.2,personFlow1.1,266.84,163.059
16.25,personFlow1.1,266.84,163.118
16.3,personFlow1.1,266.84,163.179
16.35,personFlow1.1,266.84,163.238
16.4,personFlow1.1,266.84,163.305
16.45,personFlow1.1,266.84,163.366
16.5,personFlow1.1,266.84,163.427
16.55,personFlow1.1,266.84,163.489
16.6,personFlow1.1,266.84,163.55
16.65,personFlow1.1,266.84,163.609
16.7,personFlow1.1,266.84,163.678
16.75,personFlow1.1,266.84,163.739
16.8,personFlow1.1,266.84,163.795
16.85,personFlow1.1,266.84,163.855
16.9,personFlow1.1,266.84,163.925
16.95,personFlow1.1,266.84,163.983
17,personFlow1.1,266.84,164.04
17.05,personFlow1.1,266.84,164.104
17.1,personFlow1.1,266.84,164.174
17.15,personFlow1.1,266.84,164.241
17.2,personFlow1.1,266.84,164.309
17.25,personFlow1.1,266.84,164.37
17.3,personFlow1.1,266.84,164.438
17.35,personFlow1.1,266.84,164.503
17.4,personFlow1.1,266.84,164.56
17.45,personFlow1.1,266.84,164.63
17.5,personFlow1.1,266.84,164.698
17.55,personFlow1.1,266.84,164.758
17.6,personFlow1.1,266.84,164.817
17.65,personFlow1.1,266.84,164.879
17.7,personFlow1.1,266.84,164.944
17.75,personFlow1.1,266.84,165.011
17.8,personFlow1.1,266.84,165.072
17.85,personFlow1.1,266.84,165.133
17.9,personFlow1.1,266.84,165.192
17.95,personFlow1.1,266.84,165.26
18,personFlow1.1,266.84,165.322
18.05,personFlow1.1,266.84,165.389
18.1,personFlow1.1,266.84,165.449
18.15,personFlow1.1,266.84,165.517
18.2,personFlow1.1,266.84,165.584
18.25,personFlow1.1,266.84,165.651
18.3,personFlow1.1,266.84,165.708
18.35,personFlow1.1,266.84,165.77
18.4,personFlow1.1,266.84,165.83
18.45,personFlow1.1,266.84,165.892
18.5,personFlow1.1,266.84,165.953
18.55,personFlow1.1,266.84,166.022
18.6,personFlow1.1,266.84,166.084
18.65,personFlow1.1,266.84,166.151
18.7,personFlow1.1,266.84,166.213
18.75,personFlow1.1,266.84,166.282
18.8,personFlow1.1,266.84,166.347
18.85,personFlow1.1,266.84,166.412
18.9,personFlow1.1,266.84,166.469
18.95,personFlow1.1,266.84,166.528
19,personFlow1.1,266.84,166.594
19.05,personFlow1.1,266.84,166.659
19.1,personFlow1.1,266.84,166.728
19.15,personFlow1.1,266.84,166.785
19.2,personFlow1.1,266.84,166.849
19.25,personFlow1.1,266.84,166.912
19.3,personFlow1.1,266.84,166.972
19.35,personFlow1.1,266.84,167.03
19.4,personFlow1.1,266.84,167.096
19.45,personFlow1.1,266.84,167.16
19.5,personFlow1.1,266.84,167.226
19.55,personFlow1.1,266.84,167.295
19.6,personFlow1.1,266.84,167.352
19.65,personFlow1.1,266.84,167.412
19.7,personFlow1.1,266.84,167.469
19.75,personFlow1.1,266.84,167.527
19.8,personFlow1.1,266.84,167.593
19.85,personFlow1.1,266.84,167.656
19.9,personFlow1.1,266.84,167.726
19.95,personFlow1.1,266.84,167.795
20,personFlow1.1,266.84,167.863
20.05,personFlow1.1,266.84,167.93
20.1,personFlow1.1,266.84,167.992
20.15,personFlow1.1,266.84,168.062
20.2,personFlow1.1,266.84,168.127
20.25,personFlow1.1,266.84,168.191
20.3,personFlow1.1,266.84,168.248
20.35,personFlow1.1,266.84,168.315
20.4,personFlow1.1,266.84,168.384
20.45,personFlow1.1,266.84,168.442
20.5,personFlow1.1,266.84,168.506
20.55,personFlow1.1,266.84,168.567
20.6,personFlow1.1,266.84,168.632
20.65,personFlow1.1,266.84,168.689
20.7,personFlow1.1,266.84,168.756
20.75,personFlow1.1,266.84,168.82
20.8,personFlow1.1,266.84,168.879
20.85,personFlow1.1,266.84,168.94
20.9,personFlow1.1,266.84,168.998
20.95,personFlow1.1,266.84,169.058
21,personFlow1.1,266.84,169.125
21.05,personFlow1.1,266.84,169.188
21.1,personFlow1.1,266.84,169.253
21.15,personFlow1.1,266.84,169.313
21.2,personFlow1.1,266.84,169.383
21.25,personFlow1.1,266.84,169.444
21.3,personFlow1.1,266.84,169.503
21.35,personFlow1.1,266.84,169.571
21.4,personFlow1.1,266.84,169.637
21.45,personFlow1.1,266.84,169.707
21.5,personFlow1.1,266.84,169.771
