track_id,car_id,sensor_id,timestamp,gt_x,gt_y,track_x,track_y
130,car0,5,30.8,267.48,180.906,267.731,180.994
130,car0,5,30.85,267.48,180.846,267.718,180.931
130,car0,5,30.9,267.48,180.786,267.704,180.868
130,car0,5,30.95,267.48,180.723,267.69,180.804
130,car0,5,31.0,267.48,180.659,267.677,180.739
130,car0,5,31.05,267.48,180.597,267.664,180.679
130,car0,5,31.1,267.48,180.544,267.653,180.627
130,car0,5,31.15,267.48,180.48,267.64,180.566
130,car0,5,31.2,267.48,180.419,267.628,180.509
130,car0,5,31.25,267.48,180.356,267.616,180.452
130,car0,5,31.3,267.48,180.3,267.605,180.401
130,car0,5,31.35,267.48,180.245,267.594,180.352
130,car0,5,31.4,267.48,180.184,267.582,180.294
130,car0,5,31.45,267.48,180.128,267.571,180.24
