track_id,car_id,sensor_id,timestamp,gt_x,gt_y,track_x,track_y
102,car0,3,14.45,267.48,174.635,267.54,175.139
185,car0,0,16.35,267.48,172.128,266.992,172.163
185,car0,0,16.4,267.48,172.063,266.998,172.134
185,car0,0,16.45,267.48,171.997,267.009,172.081
185,car0,0,16.5,267.48,171.928,267.024,172.012
185,car0,0,16.55,267.48,171.869,267.04,171.937
185,car0,0,16.6,267.48,171.798,267.05,171.888
185,car0,0,16.65,267.48,171.727,267.062,171.834
185,car0,0,16.7,267.48,171.665,267.074,171.778
185,car0,0,16.75,267.48,171.605,267.086,171.72
185,car0,0,16.8,267.48,171.545,267.094,171.682
185,car0,0,16.85,267.48,171.484,267.104,171.638
185,car0,0,16.9,267.48,171.422,267.114,171.588
185,car0,0,16.95,267.48,171.349,267.128,171.523
185,car0,0,17.0,267.48,171.285,267.141,171.462
185,car0,0,17.05,267.48,171.22,267.156,171.392
185,car0,0,17.1,267.48,171.148,267.168,171.332
185,car0,0,17.15,267.48,171.077,267.181,171.272
185,car0,0,17.2,267.48,171.014,267.194,171.213
185,car0,0,17.25,267.48,170.943,267.209,171.143
185,car0,0,17.3,267.48,170.879,267.223,171.075
185,car0,0,17.35,267.48,170.815,267.238,171.004
185,car0,0,17.4,267.48,170.757,267.25,170.949
185,car0,0,17.45,267.48,170.688,267.263,170.888
185,car0,0,17.5,267.48,170.625,267.275,170.832
185,car0,0,17.55,267.48,170.566,267.287,170.777
185,car0,0,17.6,267.48,170.498,267.301,170.709
185,car0,0,17.65,267.48,170.436,267.314,170.647
185,car0,0,17.7,267.48,170.371,267.328,170.583
185,car0,0,17.75,267.48,170.307,267.34,170.523
185,car0,0,17.8,267.48,170.248,267.351,170.475
185,car0,0,17.85,267.48,170.181,267.364,170.414
185,car0,0,17.9,267.48,170.11,267.378,170.346
185,car0,0,17.95,267.48,170.045,267.389,170.297
185,car0,0,18.0,267.48,169.976,267.4,170.243
185,car0,0,18.05,267.48,169.908,267.412,170.187
185,car0,0,18.1,267.48,169.844,267.424,170.132
185,car0,0,18.15,267.48,169.781,267.436,170.075
185,car0,0,18.2,267.48,169.718,267.448,170.017
185,car0,0,18.25,267.48,169.658,267.461,169.958
185,car0,0,18.3,267.48,169.588,267.475,169.889
185,car0,0,18.35,267.48,169.527,267.489,169.825
185,car0,0,18.4,267.48,169.464,267.503,169.759
185,car0,0,18.45,267.48,169.4,267.518,169.686
185,car0,0,18.5,267.48,169.333,267.534,169.614
185,car0,0,18.55,267.48,169.261,267.545,169.56
185,car0,0,18.6,267.48,169.197,267.556,169.509
185,car0,0,18.65,267.48,169.126,267.569,169.449
185,car0,0,18.7,267.48,169.061,267.581,169.394
185,car0,0,18.75,267.48,169.003,267.591,169.343
185,car0,0,18.8,267.48,168.936,267.604,169.281
185,car0,0,18.85,267.48,168.876,267.616,169.225
185,car0,0,18.9,267.48,168.812,267.629,169.166
185,car0,0,18.95,267.48,168.754,267.641,169.108
185,car0,0,19.0,267.48,168.684,267.656,169.04
185,car0,0,19.05,267.48,168.625,267.669,168.979
185,car0,0,19.1,267.48,168.554,267.684,168.906
185,car0,0,19.15,267.48,168.494,267.698,168.841
185,car0,0,19.2,267.48,168.431,267.713,168.773
185,car0,0,19.25,267.48,168.359,267.729,168.693
