track_id,car_id,sensor_id,timestamp,gt_x,gt_y,track_x,track_y
49,car0,0,32.75,266.84,170.66,267.312,170.658
49,car0,0,32.8,266.84,170.731,267.298,170.722
49,car0,0,32.85,266.84,170.802,267.285,170.784
49,car0,0,32.9,266.84,170.86,267.275,170.831
49,car0,0,32.95,266.84,170.919,267.269,170.857
49,car0,0,33.0,266.84,170.981,267.257,170.917
49,car0,0,33.05,266.84,171.05,267.243,170.982
49,car0,0,33.1,266.84,171.112,267.231,171.039
49,car0,0,33.15,266.84,171.171,267.218,171.098
49,car0,0,33.2,266.84,171.234,267.205,171.161
49,car0,0,33.25,266.84,171.296,267.192,171.221
49,car0,0,33.3,266.84,171.361,267.178,171.285
49,car0,0,33.35,266.84,171.428,267.165,171.35
49,car0,0,33.4,266.84,171.495,267.151,171.413
49,car0,0,33.45,266.84,171.566,267.137,171.48
49,car0,0,33.5,266.84,171.631,267.124,171.541
49,car0,0,33.55,266.84,171.7,267.108,171.617
49,car0,0,33.6,266.84,171.761,267.093,171.688
49,car0,0,33.65,266.84,171.821,267.078,171.758
49,car0,0,33.7,266.84,171.886,267.062,171.831
49,car0,0,33.75,266.84,171.954,267.047,171.906
49,car0,0,33.8,266.84,172.021,267.031,171.978
49,car0,0,33.85,266.84,172.086,267.017,172.043
49,car0,0,33.9,266.84,172.143,267.006,172.098
49,car0,0,33.95,266.84,172.203,266.994,172.153
49,car0,0,34.0,266.84,172.273,266.981,172.214
49,car0,0,34.05,266.84,172.34,266.97,172.265
49,car0,4,34.1,266.84,172.407,268.26,176.783
105,car0,4,34.1,266.84,172.407,268.26,176.783
49,car0,0,34.15,266.84,172.472,266.95,172.36
105,car0,4,34.15,266.84,172.472,268.21,176.739
49,car0,0,34.2,266.84,172.536,266.936,172.425
105,car0,4,34.2,266.84,172.536,268.176,176.71
49,car0,0,34.25,266.84,172.598,266.923,172.487
105,car0,4,34.25,266.84,172.598,268.152,176.689
49,car0,0,34.3,266.84,172.658,266.911,172.542
105,car0,4,34.3,266.84,172.658,268.074,176.621
49,car0,0,34.35,266.84,172.719,266.899,172.598
105,car0,4,34.35,266.84,172.719,268.016,176.571
49,car0,0,34.4,266.84,172.789,266.885,172.666
105,car0,4,34.4,266.84,172.789,267.978,176.538
49,car0,0,34.45,266.84,172.851,266.871,172.73
105,car0,4,34.45,266.84,172.851,267.948,176.512
49,car0,0,34.5,266.84,172.913,266.858,172.791
105,car0,4,34.5,266.84,172.913,267.857,176.433
49,car0,0,34.55,266.84,172.971,266.847,172.844
105,car0,4,34.55,266.84,172.971,267.8,176.383
49,car0,0,34.6,266.84,173.036,266.835,172.902
105,car0,4,34.6,266.84,173.036,267.76,176.348
49,car0,0,34.65,266.84,173.105,266.82,172.971
105,car0,4,34.65,266.84,173.105,267.731,176.323
49,car0,0,34.7,266.84,173.165,266.808,173.027
105,car0,4,34.7,266.84,173.165,267.689,176.287
49,car0,0,34.75,266.84,173.236,266.795,173.09
105,car0,4,34.75,266.84,173.236,267.655,176.257
49,car0,0,34.8,266.84,173.304,266.782,173.152
105,car0,4,34.8,266.84,173.304,267.619,176.226
49,car0,0,34.85,266.84,173.371,266.769,173.209
105,car0,4,34.85,266.84,173.371,267.584,176.196
49,car0,0,34.9,266.84,173.43,266.758,173.262
105,car0,4,34.9,266.84,173.43,267.558,176.173
49,car0,0,34.95,266.84,173.49,266.748,173.31
105,car0,4,34.95,266.84,173.49,267.524,176.143
49,car0,0,35.0,266.84,173.549,266.74,173.35
105,car0,4,35.0,266.84,173.549,267.498,176.121
49,car0,0,35.05,266.84,173.606,266.735,173.372
105,car0,4,35.05,266.84,173.606,267.472,176.098
49,car0,1,35.1,266.84,173.674,267.31,173.723
105,car0,4,35.1,266.84,173.674,267.446,176.075
49,car0,1,35.15,266.84,173.735,267.257,173.769
105,car0,4,35.15,266.84,173.735,267.421,176.054
49,car0,1,35.2,266.84,173.802,267.214,173.806
105,car0,4,35.2,266.84,173.802,267.397,176.033
49,car0,1,35.25,266.84,173.861,267.176,173.839
105,car0,4,35.25,266.84,173.861,267.379,176.017
49,car0,1,35.3,266.84,173.925,267.073,173.929
105,car0,4,35.3,266.84,173.925,267.362,176.003
49,car0,1,35.35,266.84,173.984,267.026,173.97
105,car0,4,35.35,266.84,173.984,267.376,176.014
49,car0,1,35.4,266.84,174.056,266.982,174.008
49,car0,1,35.45,266.84,174.118,266.946,174.039
105,car0,1,35.5,266.84,174.186,266.911,174.07
49,car0,3,35.55,266.84,174.247,267.772,175.171
105,car0,1,35.55,266.84,174.247,266.883,174.094
49,car0,1,35.6,266.84,174.315,266.857,174.117
105,car0,3,35.6,266.84,174.315,267.62,175.15
49,car0,1,35.65,266.84,174.382,266.847,174.125
105,car0,3,35.65,266.84,174.382,267.566,175.142
49,car0,3,35.7,266.84,174.45,267.546,175.14
49,car0,3,35.75,266.84,174.513,267.53,175.137
49,car0,3,35.8,266.84,174.582,267.519,175.136
105,car0,2,35.8,266.84,174.582,267.122,174.6
49,car0,2,35.85,266.84,174.652,266.953,174.624
105,car0,3,35.85,266.84,174.652,267.51,175.135
49,car0,2,35.9,266.84,174.714,266.911,174.63
105,car0,3,35.9,266.84,174.714,267.506,175.134
49,car0,2,35.95,266.84,174.785,266.892,174.632
105,car0,3,35.95,266.84,174.785,267.504,175.134
49,car0,3,36.0,266.84,174.843,267.505,175.134
105,car0,2,36.0,266.84,174.843,266.886,174.633
49,car0,3,36.05,266.84,174.908,267.508,175.134
105,car0,2,36.05,266.84,174.908,266.894,174.632
49,car0,2,36.1,266.84,174.975,266.993,174.618
105,car0,3,36.1,266.84,174.975,267.525,175.137
49,car0,2,36.15,266.84,175.035,267.519,174.544
105,car0,3,36.15,266.84,175.035,267.593,175.146
49,car0,3,36.2,266.84,175.102,266.907,175.05
105,car0,2,36.2,266.84,175.102,267.506,174.546
49,car0,3,36.25,266.84,175.171,266.886,175.047
105,car0,2,36.25,266.84,175.171,267.505,174.546
49,car0,3,36.3,266.84,175.241,266.889,175.047
105,car0,2,36.3,266.84,175.241,267.507,174.546
49,car0,2,36.35,266.84,175.302,267.511,174.545
105,car0,3,36.35,266.84,175.302,266.903,175.049
49,car0,2,36.4,266.84,175.361,267.518,174.544
105,car0,3,36.4,266.84,175.361,266.935,175.054
49,car0,2,36.45,266.84,175.421,267.529,174.543
105,car0,3,36.45,266.84,175.421,267.042,175.069
49,car0,2,36.5,266.84,175.478,267.542,174.541
105,car0,3,36.5,266.84,175.478,267.162,175.086
49,car0,2,36.55,266.84,175.546,267.561,174.538
49,car0,4,36.6,266.84,175.615,266.856,175.562
105,car0,2,36.6,266.84,175.615,267.582,174.535
49,car0,4,36.65,266.84,175.678,266.842,175.551
105,car0,2,36.65,266.84,175.678,267.616,174.531
49,car0,4,36.7,266.84,175.744,266.864,175.57
105,car0,2,36.7,266.84,175.744,267.679,174.522
49,car0,4,36.75,266.84,175.806,266.889,175.591
105,car0,2,36.75,266.84,175.806,267.833,174.5
49,car0,4,36.8,266.84,175.877,266.923,175.621
49,car0,4,36.85,266.84,175.935,266.953,175.647
49,car0,4,36.9,266.84,175.996,266.989,175.678
49,car0,4,36.95,266.84,176.054,267.033,175.717
105,car0,1,36.95,266.84,176.054,267.383,173.659
49,car0,4,37.0,266.84,176.12,267.105,175.779
105,car0,1,37.0,266.84,176.12,267.391,173.652
49,car0,4,37.05,266.84,176.18,267.165,175.831
105,car0,1,37.05,266.84,176.18,267.414,173.632
49,car0,4,37.1,266.84,176.243,267.203,175.864
105,car0,1,37.1,266.84,176.243,267.438,173.612
49,car0,4,37.15,266.84,176.303,267.257,175.911
105,car0,1,37.15,266.84,176.303,267.463,173.59
49,car0,5,37.2,266.84,176.37,266.721,176.245
105,car0,1,37.2,266.84,176.37,267.491,173.566
49,car0,5,37.25,266.84,176.434,266.727,176.272
105,car0,1,37.25,266.84,176.434,267.519,173.541
49,car0,5,37.3,266.84,176.497,266.737,176.316
105,car0,1,37.3,266.84,176.497,267.55,173.514
49,car0,5,37.35,266.84,176.568,266.75,176.379
105,car0,1,37.35,266.84,176.568,267.577,173.491
49,car0,5,37.4,266.84,176.629,266.761,176.43
