track_id,car_id,sensor_id,timestamp,gt_x,gt_y,track_x,track_y
76,car0,0,42.4,266.84,169.661,267.524,169.66
76,car0,0,42.45,266.84,169.718,267.511,169.718
76,car0,0,42.5,266.84,169.765,267.501,169.767
76,car0,0,42.55,266.84,169.813,267.49,169.817
76,car0,0,42.6,266.84,169.871,267.478,169.877
76,car0,0,42.65,266.84,169.92,267.467,169.927
76,car0,0,42.7,266.84,169.966,267.457,169.975
76,car0,0,42.75,266.84,170.014,267.447,170.024
76,car0,0,42.8,266.84,170.066,267.435,170.077
76,car0,0,42.85,266.84,170.121,267.423,170.133
76,car0,0,42.9,266.84,170.17,267.413,170.183
76,car0,0,42.95,266.84,170.22,267.402,170.235
76,car0,0,43.0,266.84,170.272,267.39,170.288
76,car0,0,43.05,266.84,170.323,267.38,170.338
76,car0,0,43.1,266.84,170.376,267.369,170.389
76,car0,0,43.15,266.84,170.428,267.358,170.44
76,car0,0,43.2,266.84,170.477,267.348,170.487
76,car0,0,43.25,266.84,170.528,267.338,170.536
76,car0,0,43.3,266.84,170.579,267.327,170.584
76,car0,0,43.35,266.84,170.633,267.317,170.634
76,car0,0,43.4,266.84,170.69,267.306,170.686
76,car0,0,43.45,266.84,170.737,267.297,170.728
76,car0,0,43.5,266.84,170.789,267.288,170.772
76,car0,0,43.55,266.84,170.84,267.278,170.815
76,car0,0,43.6,266.84,170.891,267.271,170.852
76,car0,0,43.65,266.84,170.943,267.264,170.881
76,car0,0,43.7,266.84,170.993,267.255,170.927
76,car0,0,43.75,266.84,171.041,267.245,170.972
76,car0,0,43.8,266.84,171.097,267.234,171.025
76,car0,0,43.85,266.84,171.154,267.222,171.081
76,car0,0,43.9,266.84,171.205,267.211,171.132
76,car0,0,43.95,266.84,171.257,267.2,171.184
76,car0,0,44.0,266.84,171.313,267.188,171.239
76,car0,0,44.05,266.84,171.368,267.177,171.291
76,car0,0,44.1,266.84,171.417,267.167,171.338
76,car0,0,44.15,266.84,171.463,267.158,171.382
76,car0,0,44.2,266.84,171.514,267.147,171.431
76,car0,0,44.25,266.84,171.567,267.137,171.481
76,car0,0,44.3,266.84,171.624,267.125,171.535
76,car0,0,44.35,266.84,171.671,267.115,171.583
76,car0,0,44.4,266.84,171.718,267.103,171.639
76,car0,0,44.45,266.84,171.773,267.09,171.703
76,car0,0,44.5,266.84,171.822,267.078,171.758
76,car0,0,44.55,266.84,171.871,267.066,171.815
76,car0,0,44.6,266.84,171.919,267.055,171.867
76,car0,0,44.65,266.84,171.971,267.043,171.924
76,car0,0,44.7,266.84,172.021,267.031,171.978
76,car0,0,44.75,266.84,172.077,267.019,172.035
76,car0,0,44.8,266.84,172.135,267.007,172.09
76,car0,0,44.85,266.84,172.183,266.998,172.134
76,car0,0,44.9,266.84,172.23,266.989,172.178
76,car0,0,44.95,266.84,172.28,266.98,172.22
76,car0,0,45.0,266.84,172.331,266.972,172.259
76,car0,0,45.05,266.84,172.388,266.965,172.291
76,car0,0,45.1,266.84,172.438,266.957,172.325
76,car0,0,45.15,266.84,172.494,266.945,172.383
76,car0,0,45.2,266.84,172.548,266.934,172.437
76,car0,0,45.25,266.84,172.601,266.923,172.489
76,car0,0,45.3,266.84,172.649,266.913,172.535
76,car0,0,45.35,266.84,172.705,266.902,172.585
76,car0,0,45.4,266.84,172.762,266.891,172.636
76,car0,0,45.45,266.84,172.817,266.879,172.695
76,car0,0,45.5,266.84,172.867,266.868,172.745
76,car0,0,45.55,266.84,172.919,266.857,172.796
76,car0,0,45.6,266.84,172.975,266.846,172.848
76,car0,0,45.65,266.84,173.027,266.837,172.894
76,car0,0,45.7,266.84,173.082,266.825,172.948
76,car0,0,45.75,266.84,173.134,266.814,172.998
76,car0,0,45.8,266.84,173.191,266.804,173.048
76,car0,0,45.85,266.84,173.245,266.793,173.098
76,car0,0,45.9,266.84,173.292,266.784,173.141
76,car0,0,45.95,266.84,173.347,266.774,173.188
76,car0,0,46.0,266.84,173.398,266.764,173.234
76,car0,0,46.05,266.84,173.45,266.755,173.278
76,car0,0,46.1,266.84,173.506,266.745,173.323
76,car0,0,46.15,266.84,173.554,266.739,173.353
76,car0,0,46.2,266.84,173.603,266.735,173.372
76,car0,1,46.25,266.84,173.658,267.328,173.707
76,car0,1,46.3,266.84,173.715,267.273,173.755
76,car0,1,46.35,266.84,173.769,267.234,173.789
76,car0,1,46.4,266.84,173.819,267.205,173.814
76,car0,1,46.45,266.84,173.867,267.146,173.866
76,car0,1,46.5,266.84,173.918,267.08,173.923
76,car0,1,46.55,266.84,173.971,267.035,173.961
76,car0,1,46.6,266.84,174.026,266.999,173.993
76,car0,1,46.65,266.84,174.078,266.969,174.019
76,car0,1,46.7,266.84,174.128,266.941,174.043
76,car0,1,46.75,266.84,174.178,266.915,174.066
76,car0,1,46.8,266.84,174.233,266.89,174.088
76,car0,1,46.85,266.84,174.287,266.867,174.108
76,car0,3,47.15,266.84,174.598,267.568,175.143
76,car0,3,47.2,266.84,174.646,267.554,175.141
76,car0,3,47.25,266.84,174.695,267.539,175.139
76,car0,3,47.3,266.84,174.749,267.529,175.137
76,car0,3,47.35,266.84,174.801,267.517,175.136
76,car0,3,47.4,266.84,174.856,267.51,175.135
76,car0,3,47.45,266.84,174.91,267.506,175.134
76,car0,3,47.5,266.84,174.964,267.503,175.134
76,car0,3,47.65,266.84,175.116,266.897,175.048
76,car0,3,47.7,266.84,175.171,266.886,175.047
