track_id,car_id,sensor_id,timestamp,gt_x,gt_y,track_x,track_y
212,car0,0,57.4,267.48,169.844,267.424,170.132
212,car0,0,57.45,267.48,169.782,267.435,170.076
212,car0,0,57.5,267.48,169.711,267.45,170.01
212,car0,0,57.55,267.48,169.638,267.465,169.939
212,car0,0,57.6,267.48,169.569,267.479,169.869
212,car0,0,57.65,267.48,169.508,267.493,169.806
212,car0,0,57.7,267.48,169.441,267.508,169.733
212,car0,0,57.75,267.48,169.374,267.525,169.656
212,car0,0,57.8,267.48,169.307,267.538,169.595
212,car0,0,57.85,267.48,169.232,267.55,169.537
212,car0,0,57.9,267.48,169.157,267.563,169.476
212,car0,0,57.95,267.48,169.09,267.575,169.419
212,car0,0,58.0,267.48,169.028,267.587,169.365
212,car0,0,58.05,267.48,168.96,267.6,169.304
212,car0,0,58.1,267.48,168.898,267.612,169.247
212,car0,0,58.15,267.48,168.827,267.626,169.18
212,car0,0,58.2,267.48,168.754,267.641,169.109
212,car0,0,58.25,267.48,168.681,267.657,169.036
212,car0,0,58.3,267.48,168.614,267.671,168.968
212,car0,0,58.35,267.48,168.549,267.685,168.901
212,car0,0,58.4,267.48,168.487,267.699,168.834
212,car0,0,58.45,267.48,168.419,267.715,168.76
212,car0,0,58.5,267.48,168.354,267.731,168.688
