track_id,car_id,sensor_id,timestamp,gt_x,gt_y,track_x,track_y
207,car0,5,42.25,267.48,180.442,267.632,180.531
207,car0,5,42.3,267.48,180.39,267.622,180.483
207,car0,5,42.35,267.48,180.333,267.611,180.431
207,car0,5,42.4,267.48,180.285,267.602,180.387
207,car0,5,42.45,267.48,180.236,267.593,180.345
207,car0,5,42.5,267.48,180.189,267.583,180.299
207,car0,5,42.55,267.48,180.135,267.572,180.247
207,car0,5,42.6,267.48,180.076,267.56,180.191
207,car0,5,42.65,267.48,180.019,267.549,180.139
207,car0,5,42.7,267.48,179.96,267.538,180.088
207,car0,5,42.75,267.48,179.912,267.53,180.048
207,car0,5,42.8,267.48,179.861,267.521,180.007
207,car0,5,42.85,267.48,179.809,267.512,179.965
207,car0,5,42.9,267.48,179.76,267.502,179.918
207,car0,5,42.95,267.48,179.702,267.489,179.856
207,car0,5,43.0,267.48,179.646,267.477,179.798
207,car0,5,43.05,267.48,179.591,267.465,179.743
207,car0,5,43.1,267.48,179.534,267.453,179.688
207,car0,5,43.15,267.48,179.486,267.443,179.641
207,car0,5,43.2,267.48,179.436,267.433,179.591
207,car0,5,43.25,267.48,179.381,267.422,179.539
207,car0,5,43.3,267.48,179.322,267.409,179.478
207,car0,5,43.35,267.48,179.274,267.399,179.432
207,car0,5,43.4,267.48,179.218,267.388,179.38
207,car0,5,43.45,267.48,179.169,267.378,179.336
207,car0,5,43.5,267.48,179.12,267.369,179.292
207,car0,5,43.55,267.48,179.067,267.359,179.245
207,car0,5,43.6,267.48,179.011,267.35,179.201
207,car0,5,43.65,267.48,178.956,267.339,179.152
207,car0,5,43.7,267.48,178.906,267.327,179.095
207,car0,5,43.75,267.48,178.851,267.315,179.037
207,car0,5,43.8,267.48,178.793,267.303,178.978
207,car0,5,43.85,267.48,178.74,267.292,178.929
207,car0,5,43.9,267.48,178.684,267.281,178.877
207,car0,5,43.95,267.48,178.631,267.271,178.831
207,car0,5,44.0,267.48,178.572,267.259,178.775
207,car0,5,44.05,267.48,178.515,267.248,178.723
207,car0,5,44.1,267.48,178.461,267.239,178.678
207,car0,5,44.15,267.48,178.403,267.229,178.631
207,car0,5,44.2,267.48,178.352,267.218,178.581
207,car0,5,44.25,267.48,178.304,267.208,178.534
207,car0,5,44.3,267.48,178.253,267.198,178.487
207,car0,5,44.35,267.48,178.195,267.187,178.436
207,car0,5,44.4,267.48,178.138,267.177,178.388
207,car0,5,44.45,267.48,178.09,267.168,178.345
207,car0,5,44.5,267.48,178.031,267.155,178.286
207,car0,5,44.55,267.48,177.979,267.145,178.239
207,car0,5,44.6,267.48,177.927,267.136,178.196
207,car0,5,44.65,267.48,177.876,267.127,178.155
207,car0,5,44.7,267.48,177.821,267.117,178.106
207,car0,5,44.75,267.48,177.767,267.106,178.052
207,car0,5,44.8,267.48,177.708,267.093,177.991
207,car0,5,44.85,267.48,177.658,267.081,177.935
207,car0,5,44.9,267.48,177.606,267.069,177.882
207,car0,5,44.95,267.48,177.557,267.06,177.837
207,car0,5,45.0,267.48,177.502,267.051,177.794
207,car0,5,45.05,267.48,177.453,267.044,177.763
207,car0,5,45.1,267.48,177.4,267.031,177.703
207,car0,5,45.15,267.48,177.349,267.018,177.641
207,car0,5,45.2,267.48,177.298,267.008,177.591
207,car0,5,45.25,267.48,177.246,266.999,177.549
207,car0,5,45.3,267.48,177.196,266.993,177.521
207,car0,5,45.35,267.48,177.146,266.983,177.474
207,car0,5,45.4,267.48,177.096,266.972,177.423
207,car0,5,45.45,267.48,177.041,266.963,177.381
207,car0,4,45.5,267.48,176.983,268.223,176.751
207,car0,4,45.55,267.48,176.933,268.189,176.721
207,car0,4,45.85,267.48,176.615,267.951,176.514
207,car0,4,45.9,267.48,176.563,267.866,176.441
207,car0,4,45.95,267.48,176.515,267.818,176.399
207,car0,4,46.0,267.48,176.457,267.777,176.363
207,car0,4,46.05,267.48,176.404,267.749,176.339
207,car0,4,46.1,267.48,176.346,267.71,176.305
207,car0,4,46.15,267.48,176.292,267.68,176.279
207,car0,4,46.2,267.48,176.233,267.646,176.249
207,car0,4,46.25,267.48,176.175,267.614,176.222
207,car0,4,46.3,267.48,176.122,267.584,176.196
