timestamp,id,sensor,x,y
20.6,car0,5,267.553,180.156,4
20.65,car0,0,267.314,170.647,4
20.65,car0,5,267.566,180.216,4
20.7,car0,0,267.325,170.598,4
20.7,car0,5,267.58,180.282,4
20.75,car0,0,267.335,170.547,4
20.75,car0,5,267.594,180.348,4
20.8,car0,0,267.345,170.503,4
20.8,car0,5,267.608,180.415,4
20.85,car0,0,267.354,170.458,4
20.85,car0,5,267.621,180.475,4
20.9,car0,0,267.364,170.412,4
20.9,car0,5,267.635,180.543,4
20.95,car0,0,267.376,170.354,4
20.95,car0,5,267.651,180.618,4
21,car0,0,267.385,170.314,4
21,car0,5,267.666,180.688,4
21.05,car0,0,267.394,170.272,4
21.05,car0,5,267.682,180.764,4
21.1,car0,0,267.404,170.223,4
21.1,car0,5,267.698,180.838,4
21.15,car0,0,267.414,170.176,4
21.15,car0,5,267.71,180.894,4
21.2,car0,0,267.425,170.124,4
21.2,car0,5,267.711,180.899,4
21.25,car0,0,267.437,170.07,4
21.25,car0,5,267.697,180.833,4
21.3,car0,0,267.448,170.019,4
21.3,car0,5,267.684,180.775,4
21.35,car0,0,267.459,169.965,4
21.35,car0,5,267.672,180.715,4
21.4,car0,0,267.472,169.905,4
21.4,car0,5,267.658,180.652,4
21.45,car0,0,267.485,169.844,4
21.45,car0,5,267.645,180.59,4
21.5,car0,0,267.498,169.78,4
21.5,car0,5,267.632,180.529,4
21.55,car0,0,267.512,169.716,4
21.55,car0,5,267.622,180.48,4
21.6,car0,0,267.525,169.657,4
21.6,car0,5,267.61,180.423,4
21.65,car0,0,267.535,169.606,4
21.65,car0,5,267.598,180.37,4
21.7,car0,0,267.545,169.56,4
21.7,car0,5,267.586,180.314,4
21.75,car0,0,267.554,169.519,4
21.75,car0,5,267.573,180.251,4
21.8,car0,0,267.544,169.564,4
21.8,car0,5,267.562,180.197,4
21.85,car0,0,267.529,169.636,4
21.85,car0,5,267.55,180.141,4
21.9,car0,0,267.516,169.699,4
21.9,car0,5,267.537,180.084,4
21.95,car0,0,267.502,169.765,4
21.95,car0,5,267.527,180.037,4
22,car0,0,267.488,169.828,4
22,car0,5,267.519,179.997,4
22.05,car0,0,267.475,169.891,5
22.05,car0,5,267.507,179.942,5
22.1,car0,0,267.46,169.96,5
22.1,car0,5,267.494,179.88,5
22.15,car0,0,267.445,170.032,5
22.15,car0,5,267.481,179.817,5
22.2,car0,0,267.429,170.107,5
22.2,car0,5,267.468,179.758,5
22.25,car0,0,267.414,170.179,5
22.25,car0,5,267.456,179.702,5
22.3,car0,0,267.398,170.252,5
22.3,car0,5,267.445,179.65,5
22.35,car0,0,267.382,170.326,5
22.35,car0,5,267.432,179.589,5
22.4,car0,0,267.37,170.386,5
22.4,car0,5,267.419,179.526,5
22.45,car0,0,267.356,170.452,5
22.45,car0,5,267.405,179.462,5
22.5,car0,0,267.341,170.521,5
22.5,car0,5,267.392,179.4,5
22.55,car0,0,267.326,170.59,5
22.55,car0,5,267.38,179.344,5
22.6,car0,0,267.313,170.655,5
22.6,car0,5,267.369,179.292,5
22.65,car0,0,267.3,170.714,5
22.65,car0,5,267.359,179.245,5
22.7,car0,0,267.286,170.778,5
22.7,car0,5,267.348,179.195,5
22.75,car0,0,267.274,170.837,5
22.75,car0,5,267.337,179.141,5
22.8,car0,0,267.267,170.869,5
22.8,car0,5,267.322,179.072,5
22.85,car0,0,267.252,170.938,5
22.85,car0,5,267.311,179.018,5
22.9,car0,0,267.238,171.003,5
22.9,car0,5,267.3,178.966,5
22.95,car0,0,267.224,171.071,5
22.95,car0,5,267.288,178.912,5
23,car0,0,267.209,171.142,5
23,car0,5,267.276,178.854,5
23.05,car0,0,267.196,171.203,5
23.05,car0,5,267.265,178.803,5
23.1,car0,0,267.182,171.27,5
23.1,car0,5,267.252,178.741,5
23.15,car0,0,267.167,171.34,5
23.15,car0,5,267.241,178.688,5
23.2,car0,0,267.153,171.406,5
23.2,car0,5,267.231,178.642,5
23.25,car0,0,267.139,171.471,5
23.25,car0,5,267.219,178.585,5
23.3,car0,0,267.127,171.528,5
23.3,car0,5,267.206,178.524,5
23.35,car0,0,267.113,171.593,5
23.35,car0,5,267.194,178.466,5
23.4,car0,0,267.095,171.676,5
23.4,car0,5,267.183,178.418,5
23.45,car0,0,267.079,171.752,5
23.45,car0,5,267.174,178.373,5
23.5,car0,0,267.062,171.833,5
23.5,car0,5,267.161,178.314,5
23.55,car0,0,267.048,171.9,6
23.55,car0,5,267.149,178.255,6
23.6,car0,0,267.033,171.97,6
23.6,car0,5,267.138,178.203,6
23.65,car0,0,267.019,172.037,6
23.65,car0,5,267.127,178.153,6
23.7,car0,0,267.005,172.1,6
23.7,car0,5,267.115,178.097,6
23.75,car0,0,266.993,172.157,6
23.75,car0,5,267.103,178.041,6
23.8,car0,0,266.982,172.212,6
23.8,car0,5,267.091,177.984,6
23.85,car0,0,266.97,172.266,6
23.85,car0,5,267.078,177.922,6
23.9,car0,0,266.963,172.297,6
23.9,car0,5,267.066,177.864,6
23.95,car0,0,266.947,172.372,6
23.95,car0,5,267.055,177.813,6
24,car0,0,266.932,172.444,6
24,car0,5,267.046,177.772,6
24.05,car0,0,266.919,172.505,6
24.05,car0,5,267.032,177.706,6
24.1,car0,0,266.906,172.568,6
24.1,car0,5,267.017,177.634,6
24.15,car0,0,266.894,172.625,6
24.15,car0,5,267.005,177.58,6
24.2,car0,0,266.879,172.694,6
24.2,car0,5,266.996,177.539,6
24.25,car0,0,266.866,172.756,6
24.25,car0,5,266.989,177.502,6
24.3,car0,0,266.854,172.813,6
24.3,car0,5,266.974,177.431,6
24.35,car0,0,266.84,172.88,6
24.35,car0,5,266.963,177.381,6
24.4,car0,0,266.826,172.944,6
24.4,car0,4,268.218,176.747,6
24.45,car0,0,266.812,173.011,6
24.45,car0,4,268.183,176.716,6
24.5,car0,0,266.8,173.065,6
24.5,car0,4,268.168,176.703,6
24.55,car0,0,266.786,173.133,6
24.55,car0,4,268.098,176.642,6
24.6,car0,0,266.773,173.191,6
24.6,car0,4,268.029,176.582,6
24.65,car0,0,266.759,173.257,6
24.65,car0,4,267.981,176.541,6
24.7,car0,0,266.748,173.309,6
24.7,car0,4,267.95,176.514,6
24.75,car0,0,266.738,173.358,6
24.75,car0,4,267.853,176.429,6
24.8,car0,4,267.803,176.386,6
24.85,car0,1,267.287,173.743,6
24.85,car0,4,267.765,176.353,6
24.9,car0,1,267.235,173.788,6
24.9,car0,4,267.74,176.331,6
24.95,car0,1,267.189,173.828,6
24.95,car0,4,267.701,176.297,6
25,car0,1,267.083,173.92,6
25,car0,4,267.672,176.272,6
25.05,car0,1,267.025,173.971,6
25.05,car0,4,267.633,176.238,6
25.1,car0,1,266.984,174.006,6
25.1,car0,4,267.608,176.216,6
25.15,car0,1,266.946,174.04,6
25.15,car0,4,267.57,176.183,6
25.2,car0,1,266.909,174.071,6
25.2,car0,4,267.544,176.161,6
25.25,car0,1,266.878,174.098,6
25.25,car0,4,267.515,176.136,6
25.3,car0,1,266.854,174.119,6
25.3,car0,4,267.487,176.111,6
25.35,car0,1,266.848,174.124,6
25.35,car0,4,267.462,176.089,6
25.4,car0,4,267.436,176.067,6
25.45,car0,4,267.409,176.043,6
25.5,car0,2,267.105,174.602,6
25.5,car0,4,267.386,176.023,6
25.55,car0,2,266.938,174.626,6
25.55,car0,4,267.365,176.005,6
25.6,car0,2,266.906,174.63,6
25.6,car0,4,267.366,176.006,6
25.65,car0,2,266.889,174.633,6
25.7,car0,2,266.886,174.633,6
25.75,car0,2,266.914,174.629,6
25.8,car0,2,267.12,174.6,6
25.8,car0,3,267.815,175.177,6
25.85,car0,3,267.083,175.075,6
25.9,car0,3,266.891,175.048,6
25.95,car0,3,266.886,175.047,6
26,car0,3,266.892,175.048,6
26.05,car0,3,266.908,175.05,6
26.1,car0,3,266.96,175.057,6
26.15,car0,3,267.105,175.078,6
26.2,car0,3,267.502,175.133,6
26.25,car0,3,267.504,175.134,6
26.3,car0,3,267.508,175.134,6
26.3,car0,4,266.84,175.549,6
26.35,car0,3,267.518,175.136,6
26.35,car0,4,266.859,175.565,6
26.4,car0,2,267.522,174.544,6
26.4,car0,4,266.888,175.59,6
26.45,car0,2,267.504,174.546,6
26.45,car0,4,266.919,175.618,6
26.5,car0,2,267.502,174.547,6
26.5,car0,4,266.959,175.652,6
26.55,car0,2,267.503,174.546,6
26.55,car0,4,266.999,175.687,6
26.6,car0,2,267.508,174.546,6
26.6,car0,4,267.054,175.734,6
26.65,car0,2,267.515,174.545,6
26.65,car0,4,267.145,175.814,6
26.7,car0,2,267.527,174.543,6
26.7,car0,4,267.183,175.846,6
26.75,car0,2,267.542,174.541,6
26.75,car0,4,267.228,175.886,6
26.8,car0,2,267.559,174.539,6
26.8,car0,4,267.309,175.957,6
26.85,car0,2,267.577,174.536,6
26.85,car0,5,266.725,176.259,6
26.9,car0,2,267.608,174.532,6
26.9,car0,5,266.734,176.304,6
26.95,car0,2,267.673,174.522,6
26.95,car0,5,266.747,176.365,6
27,car0,2,267.824,174.501,6
27,car0,5,266.758,176.418,6
27.05,car0,5,266.772,176.481,6
27.1,car0,5,266.784,176.54,6
27.15,car0,5,266.799,176.61,6
27.2,car0,1,267.388,173.655,6
27.2,car0,5,266.812,176.673,6
27.25,car0,1,267.387,173.656,6
27.25,car0,5,266.825,176.731,6
27.3,car0,1,267.41,173.636,6
27.3,car0,5,266.838,176.794,6
27.35,car0,1,267.437,173.612,6
27.35,car0,5,266.85,176.851,6
27.4,car0,1,267.46,173.592,6
27.4,car0,5,266.863,176.909,6
27.45,car0,1,267.487,173.569,6
27.45,car0,5,266.878,176.98,6
27.5,car0,1,267.518,173.542,6
27.5,car0,5,266.893,177.052,6
27.55,car0,1,267.55,173.514,6
27.55,car0,5,266.905,177.108,6
27.6,car0,1,267.577,173.49,6
27.6,car0,5,266.918,177.168,6
27.65,car0,1,267.611,173.462,6
27.65,car0,5,266.932,177.237,6
27.7,car0,1,267.641,173.435,6
27.7,car0,5,266.947,177.307,6
27.75,car0,1,267.676,173.404,6
27.75,car0,5,266.962,177.375,6
27.8,car0,1,267.706,173.378,6
27.8,car0,5,266.975,177.438,6
27.85,car0,1,267.746,173.343,6
27.85,car0,5,266.989,177.503,6
27.9,car0,1,267.777,173.317,6
27.9,car0,5,266.999,177.55,6
27.95,car0,1,267.813,173.286,6
27.95,car0,5,267.011,177.608,6
28,car0,1,267.843,173.259,6
28,car0,5,267.022,177.66,6
28.05,car0,1,267.879,173.228,6
28.05,car0,5,267.033,177.713,6
28.1,car0,1,267.916,173.196,6
28.1,car0,5,267.046,177.771,6
28.15,car0,1,267.961,173.156,6
28.15,car0,5,267.058,177.83,6
28.2,car0,1,268.017,173.108,6
28.2,car0,5,267.072,177.894,6
28.25,car0,1,268.057,173.074,6
28.25,car0,5,267.083,177.947,6
28.3,car0,1,268.103,173.034,6
28.3,car0,5,267.095,178,6
28.35,car0,1,268.158,172.985,6
28.35,car0,5,267.108,178.065,6
28.4,car0,1,268.258,172.899,6
28.4,car0,5,267.121,178.123,6
28.45,car0,5,267.133,178.182,6
28.5,car0,5,267.146,178.243,6
28.55,car0,0,266.995,172.149,6
28.55,car0,5,267.16,178.307,6
28.6,car0,0,267.003,172.112,6
28.6,car0,5,267.174,178.372,6
28.65,car0,0,267.015,172.055,6
28.65,car0,5,267.189,178.444,6
28.7,car0,0,267.028,171.992,6
28.7,car0,5,267.205,178.522,6
28.75,car0,0,267.045,171.911,6
28.75,car0,5,267.22,178.588,6
28.8,car0,0,267.05,171.889,6
28.8,car0,5,267.235,178.66,6
28.85,car0,0,267.059,171.849,6
28.85,car0,5,267.25,178.731,6
28.9,car0,0,267.071,171.793,6
28.9,car0,5,267.267,178.809,6
28.95,car0,0,267.082,171.74,6
28.95,car0,5,267.281,178.876,6
29,car0,0,267.091,171.698,6
29,car0,5,267.295,178.942,6
29.05,car0,0,267.099,171.659,6
29.05,car0,5,267.309,179.011,6
29.1,car0,0,267.109,171.611,6
29.1,car0,5,267.322,179.07,6
29.15,car0,0,267.12,171.56,6
29.15,car0,5,267.334,179.125,6
29.2,car0,0,267.131,171.507,6
29.2,car0,5,267.345,179.176,6
29.25,car0,0,267.144,171.448,6
29.25,car0,5,267.357,179.236,6
29.3,car0,0,267.158,171.382,6
29.3,car0,5,267.369,179.291,6
29.35,car0,0,267.168,171.335,6
29.35,car0,5,267.382,179.35,6
29.4,car0,0,267.179,171.284,6
29.4,car0,5,267.394,179.41,6
29.45,car0,0,267.191,171.227,6
29.45,car0,5,267.406,179.466,6
29.5,car0,0,267.203,171.171,6
29.5,car0,5,267.42,179.532,6
29.55,car0,0,267.215,171.114,6
29.55,car0,5,267.434,179.598,6
29.6,car0,0,267.229,171.047,6
29.6,car0,5,267.449,179.666,6
29.65,car0,0,267.242,170.987,6
29.65,car0,5,267.463,179.734,6
29.7,car0,0,267.254,170.93,6
29.7,car0,5,267.478,179.805,6
29.75,car0,0,267.265,170.877,6
29.75,car0,5,267.493,179.876,6
29.8,car0,0,267.277,170.824,6
29.8,car0,5,267.509,179.949,6
29.85,car0,0,267.287,170.773,6
29.85,car0,5,267.523,180.017,6
29.9,car0,0,267.299,170.716,6
29.9,car0,5,267.538,180.088,6
29.95,car0,0,267.313,170.653,6
29.95,car0,5,267.554,180.16,6
30,car0,0,267.326,170.592,6
30,car0,5,267.569,180.232,6
30.05,car0,0,267.338,170.535,6
30.05,car0,5,267.583,180.3,6
30.1,car0,0,267.349,170.484,6
30.1,car0,5,267.597,180.364,6
30.15,car0,0,267.359,170.434,6
30.15,car0,5,267.614,180.442,6
30.2,car0,0,267.37,170.385,6
30.2,car0,5,267.628,180.508,6
30.25,car0,0,267.381,170.333,6
30.25,car0,5,267.644,180.587,6
30.3,car0,0,267.389,170.295,6
30.3,car0,5,267.66,180.659,6
30.35,car0,0,267.398,170.254,6
30.35,car0,5,267.677,180.738,6
30.4,car0,0,267.407,170.21,6
30.4,car0,5,267.694,180.822,6
30.45,car0,0,267.417,170.165,6
30.45,car0,5,267.709,180.889,6
30.5,car0,0,267.429,170.108,6
30.5,car0,5,267.722,180.951,6
30.55,car0,0,267.44,170.056,6
30.55,car0,5,267.736,181.019,6
30.6,car0,0,267.452,169.999,6
30.65,car0,0,267.463,169.948,6
30.7,car0,0,267.476,169.887,6
30.75,car0,0,267.487,169.832,6
30.8,car0,0,267.5,169.771,6
30.85,car0,0,267.515,169.7,6
30.9,car0,0,267.531,169.628,6
30.95,car0,0,267.54,169.586,6
31,car0,0,267.549,169.54,6
31.05,car0,0,267.559,169.494,6
31.1,car0,0,267.57,169.445,6
31.15,car0,0,267.581,169.393,6
31.2,car0,0,267.592,169.34,6
31.25,car0,0,267.603,169.288,6
31.25,car0,5,267.734,181.006,6
31.3,car0,0,267.615,169.231,6
31.3,car0,5,267.723,180.954,6
31.35,car0,0,267.628,169.172,6
31.35,car0,5,267.711,180.901,6
31.4,car0,0,267.638,169.122,6
31.4,car0,5,267.7,180.849,6
31.45,car0,0,267.65,169.065,6
31.45,car0,5,267.689,180.795,6
31.5,car0,0,267.654,169.048,6
31.5,car0,5,267.676,180.737,6
31.55,car0,0,267.64,169.113,6
31.55,car0,5,267.664,180.68,6
31.6,car0,0,267.627,169.176,6
31.6,car0,5,267.653,180.628,6
31.65,car0,0,267.614,169.235,6
31.65,car0,5,267.642,180.574,6
31.7,car0,0,267.602,169.295,6
31.7,car0,5,267.63,180.52,6
31.75,car0,0,267.585,169.371,7
31.75,car0,5,267.619,180.468,7
31.8,car0,0,267.57,169.442,7
31.8,car0,5,267.61,180.424,7
31.85,car0,0,267.556,169.509,7
31.85,car0,5,267.599,180.375,7
31.9,car0,0,267.541,169.578,7
31.9,car0,5,267.589,180.328,7
31.95,car0,0,267.528,169.64,7
31.95,car0,5,267.579,180.28,7
32,car0,0,267.515,169.7,7
32,car0,5,267.569,180.232,7
32.05,car0,0,267.502,169.763,7
32.05,car0,5,267.559,180.185,7
32.1,car0,0,267.489,169.823,7
32.1,car0,5,267.548,180.135,7
32.15,car0,0,267.476,169.884,7
32.15,car0,5,267.537,180.084,7
32.2,car0,0,267.463,169.948,7
32.2,car0,5,267.528,180.04,7
32.25,car0,0,267.449,170.011,7
32.25,car0,5,267.52,180.001,7
32.3,car0,0,267.435,170.078,7
32.3,car0,5,267.51,179.955,7
32.35,car0,0,267.421,170.146,7
32.35,car0,5,267.499,179.901,7
32.4,car0,0,267.407,170.21,7
32.4,car0,5,267.485,179.839,7
32.45,car0,0,267.393,170.276,7
32.45,car0,5,267.473,179.78,7
32.5,car0,0,267.38,170.336,7
32.5,car0,5,267.461,179.725,7
32.55,car0,0,267.366,170.403,7
32.55,car0,5,267.45,179.67,7
32.6,car0,0,267.353,170.466,7
32.6,car0,5,267.439,179.622,7
32.65,car0,0,267.34,170.524,7
32.65,car0,5,267.427,179.566,7
32.7,car0,0,267.328,170.583,8
32.7,car0,5,267.416,179.513,8
32.75,car0,0,267.315,170.645,8
32.75,car0,5,267.406,179.464,8
32.8,car0,0,267.302,170.703,8
32.8,car0,5,267.394,179.409,8
32.85,car0,0,267.291,170.755,8
32.85,car0,5,267.383,179.356,8
32.9,car0,0,267.279,170.814,8
32.9,car0,5,267.373,179.308,8
32.95,car0,0,267.269,170.861,8
32.95,car0,5,267.362,179.26,8
33,car0,0,267.258,170.911,8
33,car0,5,267.352,179.213,8
33.05,car0,0,267.247,170.965,8
33.05,car0,5,267.343,179.171,8
33.1,car0,0,267.233,171.029,8
33.1,car0,5,267.331,179.113,8
33.15,car0,0,267.221,171.087,8
33.15,car0,5,267.319,179.058,8
33.2,car0,0,267.208,171.149,8
33.2,car0,5,267.309,179.007,8
33.25,car0,0,267.195,171.208,8
33.25,car0,5,267.297,178.954,8
33.3,car0,0,267.182,171.27,8
33.3,car0,5,267.288,178.909,8
33.35,car0,0,267.168,171.336,8
33.35,car0,5,267.278,178.864,8
33.4,car0,0,267.153,171.404,8
33.4,car0,5,267.267,178.813,8
33.45,car0,0,267.14,171.464,8
33.45,car0,5,267.257,178.763,8
33.5,car0,0,267.127,171.525,8
33.5,car0,5,267.247,178.718,8
33.55,car0,0,267.113,171.594,8
33.55,car0,5,267.239,178.679,8
33.6,car0,0,267.095,171.677,8
33.6,car0,5,267.23,178.636,8
33.65,car0,0,267.081,171.744,8
33.65,car0,5,267.219,178.586,8
33.7,car0,0,267.064,171.822,8
33.7,car0,5,267.209,178.536,8
33.75,car0,0,267.051,171.886,8
33.75,car0,5,267.198,178.488,8
33.8,car0,0,267.035,171.959,8
33.8,car0,5,267.188,178.439,8
33.85,car0,0,267.02,172.031,8
33.85,car0,5,267.178,178.392,8
33.9,car0,0,267.006,172.098,8
33.9,car0,5,267.168,178.347,8
33.95,car0,0,266.994,172.152,8
33.95,car0,5,267.157,178.295,8
34,car0,0,266.983,172.206,8
34,car0,5,267.147,178.248,8
34.05,car0,0,266.972,172.259,8
34.05,car0,5,267.138,178.207,8
34.1,car0,0,266.966,172.284,8
34.1,car0,5,267.13,178.168,8
34.15,car0,0,266.951,172.355,8
34.15,car0,5,267.119,178.117,8
34.2,car0,0,266.938,172.418,8
34.2,car0,5,267.108,178.064,8
34.25,car0,0,266.925,172.479,8
34.25,car0,5,267.095,178.003,8
34.3,car0,0,266.911,172.543,8
34.3,car0,5,267.083,177.945,8
34.35,car0,0,266.899,172.599,8
34.35,car0,5,267.071,177.89,8
34.4,car0,0,266.887,172.657,8
34.4,car0,5,267.061,177.843,8
34.45,car0,0,266.873,172.721,8
34.45,car0,5,267.052,177.8,8
34.5,car0,0,266.86,172.783,8
34.5,car0,5,267.044,177.763,8
34.55,car0,0,266.846,172.848,8
34.55,car0,5,267.03,177.696,8
34.6,car0,0,266.833,172.909,8
34.6,car0,5,267.017,177.634,8
34.65,car0,0,266.819,172.977,8
34.65,car0,5,267.005,177.58,8
34.7,car0,0,266.806,173.035,8
34.7,car0,5,266.996,177.537,8
34.75,car0,0,266.795,173.088,8
34.75,car0,5,266.99,177.509,8
34.8,car0,0,266.783,173.147,8
34.8,car0,5,266.976,177.441,8
34.85,car0,0,266.772,173.199,8
34.85,car0,5,266.966,177.394,8
34.9,car0,0,266.761,173.252,8
34.9,car0,4,266.96,177.367,8
34.95,car0,0,266.749,173.304,8
34.95,car0,4,268.203,176.733,8
35,car0,0,266.74,173.346,8
35,car0,4,268.175,176.709,8
35.05,car0,0,266.735,173.372,8
35.05,car0,4,268.152,176.689,8
35.1,car0,1,267.315,173.719,8
35.1,car0,4,268.082,176.628,8
35.15,car0,1,267.259,173.767,8
35.15,car0,4,268.03,176.583,8
35.2,car0,1,267.214,173.807,8
35.2,car0,4,267.986,176.545,8
35.25,car0,1,267.143,173.868,8
35.25,car0,4,267.956,176.519,8
35.3,car0,1,267.062,173.938,8
35.3,car0,4,267.884,176.456,8
35.35,car0,1,267.01,173.984,8
35.35,car0,4,267.823,176.403,8
35.4,car0,1,266.971,174.017,8
35.4,car0,4,267.787,176.372,8
35.45,car0,1,266.94,174.045,8
35.45,car0,4,267.754,176.343,8
35.5,car0,1,266.908,174.072,8
35.5,car0,4,267.722,176.316,8
35.55,car0,1,266.876,174.1,8
35.55,car0,4,267.689,176.287,8
35.6,car0,1,266.853,174.12,8
35.6,car0,4,267.663,176.264,8
35.65,car0,1,266.854,174.119,8
35.65,car0,4,267.624,176.23,8
35.7,car0,4,267.595,176.205,8
35.75,car0,4,267.564,176.178,8
35.8,car0,2,267.111,174.602,8
35.8,car0,4,267.538,176.155,8
35.85,car0,2,266.941,174.625,8
35.85,car0,4,267.51,176.131,8
35.9,car0,2,266.909,174.63,8
35.9,car0,4,267.485,176.109,8
35.95,car0,2,266.891,174.632,8
35.95,car0,4,267.464,176.091,8
36,car0,2,266.885,174.633,8
36,car0,4,267.442,176.072,8
36.05,car0,2,266.895,174.632,8
36.05,car0,4,267.419,176.052,8
36.1,car0,2,266.983,174.619,8
36.1,car0,4,267.402,176.037,8
36.15,car0,4,267.383,176.021,8
36.2,car0,3,266.914,175.051,8
36.2,car0,4,267.364,176.004,8
36.25,car0,3,266.886,175.047,8
36.25,car0,4,267.369,176.009,8
36.3,car0,3,266.887,175.047,8
36.35,car0,3,266.9,175.049,8
36.4,car0,3,266.933,175.053,8
36.45,car0,3,267.085,175.075,8
36.5,car0,3,267.186,175.089,8
36.55,car0,3,267.611,175.149,8
36.6,car0,3,267.566,175.142,8
36.6,car0,4,266.854,175.561,8
36.65,car0,3,267.55,175.14,8
36.65,car0,4,266.843,175.551,8
36.7,car0,3,267.535,175.138,8
36.7,car0,4,266.866,175.571,8
36.75,car0,3,267.523,175.136,8
36.75,car0,4,266.893,175.595,8
36.8,car0,3,267.513,175.135,8
36.8,car0,4,266.925,175.622,8
36.85,car0,3,267.506,175.134,8
36.85,car0,4,266.959,175.652,8
36.9,car0,3,267.503,175.134,8
36.9,car0,4,267.002,175.69,8
36.95,car0,3,267.502,175.133,8
36.95,car0,4,267.057,175.738,8
37,car0,3,267.504,175.134,8
37,car0,4,267.143,175.812,8
37.05,car0,3,267.51,175.135,8
37.05,car0,4,267.182,175.846,8
37.1,car0,2,267.536,175.138,8
37.1,car0,4,267.223,175.882,8
37.15,car0,2,267.51,174.545,8
37.15,car0,4,267.288,175.938,8
37.2,car0,2,267.506,174.546,8
37.2,car0,5,266.723,176.25,8
37.25,car0,2,267.505,174.546,8
37.25,car0,5,266.73,176.287,8
37.3,car0,2,267.506,174.546,8
37.3,car0,5,266.74,176.331,8
37.35,car0,2,267.511,174.545,8
37.35,car0,5,266.753,176.391,8
37.4,car0,2,267.518,174.544,8
37.4,car0,5,266.764,176.446,8
37.45,car0,2,267.529,174.543,8
37.45,car0,5,266.776,176.502,8
37.5,car0,2,267.542,174.541,8
37.5,car0,5,266.789,176.564,8
37.55,car0,2,267.556,174.539,8
37.55,car0,5,266.801,176.621,8
37.6,car0,2,267.57,174.537,8
37.6,car0,5,266.812,176.673,8
37.65,car0,2,267.592,174.534,8
37.65,car0,5,266.824,176.728,8
37.7,car0,2,267.635,174.528,8
37.7,car0,5,266.836,176.785,8
37.75,car0,2,267.798,174.505,8
37.75,car0,5,266.848,176.842,8
37.8,car0,5,266.86,176.895,8
37.85,car0,5,266.872,176.951,8
37.9,car0,5,266.885,177.012,8
37.95,car0,5,266.899,177.078,8
38,car0,1,267.383,173.66,8
38,car0,5,266.91,177.13,8
38.05,car0,1,267.393,173.65,8
38.05,car0,5,266.924,177.195,8
38.1,car0,1,267.412,173.634,8
38.1,car0,5,266.936,177.255,8
38.15,car0,1,267.437,173.612,8
38.15,car0,5,266.949,177.318,8
38.2,car0,1,267.457,173.595,8
38.2,car0,5,266.964,177.387,8
38.25,car0,1,267.481,173.574,8
38.25,car0,5,266.977,177.447,8
38.3,car0,1,267.509,173.55,8
38.3,car0,5,266.991,177.511,8
38.35,car0,1,267.529,173.532,8
38.35,car0,5,267.001,177.558,8
38.4,car0,1,267.558,173.507,8
38.4,car0,5,267.01,177.604,8
38.45,car0,1,267.583,173.486,8
38.45,car0,5,267.023,177.663,8
38.5,car0,1,267.612,173.46,8
38.5,car0,5,267.035,177.718,8
38.55,car0,1,267.642,173.434,8
38.55,car0,5,267.048,177.783,8
38.6,car0,1,267.673,173.407,8
38.6,car0,5,267.061,177.844,8
38.65,car0,1,267.7,173.383,8
38.65,car0,5,267.072,177.894,8
38.7,car0,1,267.735,173.353,8
38.7,car0,5,267.083,177.945,8
38.75,car0,1,267.761,173.331,8
38.75,car0,5,267.096,178.005,8
38.8,car0,1,267.795,173.301,8
38.8,car0,5,267.108,178.064,8
38.85,car0,1,267.827,173.273,8
38.85,car0,5,267.12,178.119,8
38.9,car0,1,267.854,173.25,8
38.9,car0,5,267.134,178.186,8
38.95,car0,1,267.885,173.223,8
38.95,car0,5,267.148,178.251,8
39,car0,1,267.919,173.193,8
39,car0,5,267.161,178.314,8
39.05,car0,1,267.958,173.159,8
39.05,car0,5,267.174,178.373,8
39.1,car0,1,268.014,173.111,8
39.1,car0,5,267.19,178.447,8
39.15,car0,1,268.047,173.082,8
39.15,car0,5,267.205,178.522,8
39.2,car0,1,268.086,173.048,8
39.2,car0,5,267.219,178.585,8
39.25,car0,1,268.14,173.001,8
39.25,car0,5,267.233,178.653,8
39.3,car0,1,268.226,172.927,8
39.3,car0,5,267.249,178.726,8
39.35,car0,1,268.382,172.791,8
39.35,car0,5,267.262,178.79,8
39.4,car0,5,267.277,178.856,8
39.45,car0,0,266.992,172.161,8
39.45,car0,5,267.289,178.917,8
39.5,car0,0,266.995,172.147,8
39.5,car0,5,267.303,178.981,8
39.55,car0,0,267.004,172.105,8
39.55,car0,5,267.315,179.039,8
39.6,car0,0,267.015,172.056,8
39.6,car0,5,267.327,179.096,8
39.65,car0,0,267.026,172.003,8
39.65,car0,5,267.338,179.144,8
39.7,car0,0,267.043,171.924,8
39.7,car0,5,267.349,179.197,8
39.75,car0,0,267.048,171.897,8
39.75,car0,5,267.36,179.247,8
39.8,car0,0,267.056,171.86,8
39.8,car0,5,267.371,179.3,8
39.85,car0,0,267.066,171.813,8
39.85,car0,5,267.383,179.359,8
39.9,car0,0,267.077,171.765,8
39.9,car0,5,267.396,179.42,8
39.95,car0,0,267.087,171.714,8
39.95,car0,5,267.41,179.483,8
40,car0,0,267.094,171.681,8
40,car0,5,267.422,179.541,8
40.05,car0,0,267.103,171.641,8
40.05,car0,5,267.435,179.602,8
40.1,car0,0,267.113,171.593,8
40.1,car0,5,267.448,179.662,8
40.15,car0,0,267.123,171.547,8
40.15,car0,5,267.462,179.728,8
40.2,car0,0,267.133,171.501,8
40.2,car0,5,267.473,179.783,8
40.25,car0,0,267.144,171.448,8
40.25,car0,5,267.488,179.849,8
